profile,task,backend,baseline_role,batch_size,round_index,input_width,output_width,processed_bits,block_width,block_width_source,lut_table_bytes,packed_word_bits,sample_runtime_s,throughput_Mbit_s,throughput_Mcodeword_s,correctness_passed,timed,skip_reason,exactness_elapsed_s,warmups,repeats,build_init_s,elapsed_config_s,affinity_status,frequency_lock_status,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,0,255,16,25500,14,fixed_round34_r16_w14,622592,16,7.6299998909235e-05,334.2070821040811,1.3106160082512985,True,True,,0.001559399999678135,30,10,2.638334900024347,0.0041714999824762344,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,1,255,16,25500,14,fixed_round34_r16_w14,622592,16,7.650000043213367e-05,333.33333145039796,1.3071895350995997,True,True,,0.001559399999678135,30,10,2.638334900024347,0.0042551999213173985,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,2,255,16,25500,14,fixed_round34_r16_w14,622592,16,7.609999738633633e-05,335.08542543759006,1.314060491912118,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004334799945354462,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,3,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.329993579536676e-05,306.1226849279077,1.200481117364344,True,True,,0.001559399999678135,30,10,2.638334900024347,0.0044213999062776566,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,4,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.709996473044157e-05,292.7670531086646,1.148106090622214,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004511999897658825,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,5,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.819997310638428e-05,289.11573441459706,1.1337871937827335,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004604299901984632,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,6,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.949998300522566e-05,284.91625521885436,1.1173186479170758,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004697699914686382,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,7,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.79999715834856e-05,289.77282084469925,1.1363640033125462,True,True,,0.001559399999678135,30,10,2.638334900024347,0.0047892999136820436,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,8,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.79999715834856e-05,289.77282084469925,1.1363640033125462,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004880699911154807,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,9,255,16,25500,14,fixed_round34_r16_w14,622592,16,8.849997539073229e-05,288.13567334246244,1.1299438170292644,True,True,,0.001559399999678135,30,10,2.638334900024347,0.004972799913957715,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep; chunked_online=False; chunk_size=100
