preset,code_profile,n,r,backend,block_width,batch_size,density,lut_bytes,fits_l1,fits_l2,fits_l3,latency_per_word_us,throughput_Mword_s,mean,std,repeats,correctness_passed
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,8,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,8,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,8,4096,0.5,16128,True,True,True,0.4907796219792241,2.037574412660378,4.907796219792241e-07,2.185329825336626e-08,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,10,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,10,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,10,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,10,4096,0.5,51264,False,True,True,0.4656087260930993,2.1477260711820256,4.656087260930993e-07,1.2033689849070098e-08,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,12,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,12,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,12,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,12,4096,0.5,172048,False,True,True,0.4651936886072387,2.149642233956223,4.651936886072387e-07,1.7770429682002306e-08,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,14,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,14,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,14,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,14,4096,0.5,589840,False,True,True,0.46517740770468663,2.1497174700170314,4.6517740770468663e-07,5.014140561396333e-08,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,16,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,16,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,16,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,16,4096,0.5,2031616,False,False,True,0.45901692639442143,2.178568899092679,4.5901692639442143e-07,6.098887060918089e-09,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,18,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,18,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,18,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,18,4096,0.5,7340048,False,False,True,0.4327067036532147,2.3110342214652464,4.327067036532147e-07,3.717544537601771e-09,3,True
lightweight,bch_255_239_r16,255,16,Naive.apply_many,20,4096,0.5,0,True,True,True,5.630997719663355,0.17758842212065115,5.630997719663355e-06,4.3075265480453005e-08,3,True
lightweight,bch_255_239_r16,255,16,SparseXor.apply_many,20,4096,0.5,0,True,True,True,9.898055012058649,0.10102994970039218,9.898055012058649e-06,4.297854985388919e-07,3,True
lightweight,bch_255_239_r16,255,16,PackedBatch.apply_many,20,4096,0.5,0,True,True,True,5.652823891940291,0.17690273376918472,5.652823891940291e-06,1.527895804767747e-08,3,True
lightweight,bch_255_239_r16,255,16,PackedBlockLUT.apply_many_packed,20,4096,0.5,25231360,False,False,False,0.48724772720258136,2.052344103770921,4.872477272025814e-07,2.4567085400268246e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,1,0.005,4096,True,True,True,145.1333325045804,0.006890215932776435,0.0001451333325045804,5.773546654194227e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,1,0.005,10816,True,True,True,102.16666851192713,0.009787928045077228,0.00010216666851192713,1.1548773985543181e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,1,0.005,32768,True,True,True,79.76665316770475,0.012536567102766093,7.976665316770475e-05,7.371065640389043e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,1,0.005,102656,False,True,True,63.066661823540926,0.0158562380041293,6.306666182354093e-05,5.771867077519331e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,1,0.005,344128,False,True,True,54.69998965660731,0.018281539105907456,5.469998965660731e-05,1.7317279341712953e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,1,0.005,1179712,False,False,True,49.89999191214641,0.020040083408442093,4.989999191214641e-05,4.085356503131335e-06,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,1,0.005,4194304,False,False,True,38.46664912998676,0.025996545647134307,3.846664912998676e-05,2.081355627878545e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,1,0.005,14680128,False,False,True,32.63332958643635,0.030643517308011313,3.2633329586436353e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,1,0.005,0,True,True,True,12.800000452746948,0.07812499723665202,1.2800000452746948e-05,9.848696395053754e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,1,0.005,0,True,True,True,9.766663424670696,0.1023891124858454,9.766663424670696e-06,5.50733065665576e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,1,0.005,0,True,True,True,12.266663058350483,0.0815217631105677,1.2266663058350483e-05,1.5272193181202952e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,1,0.005,50593792,False,False,False,28.86665364106496,0.034642047964209666,2.886665364106496e-05,4.725851610944363e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,64,0.005,4096,True,True,True,2.2354164078327208,0.4473439474167228,2.2354164078327208e-06,5.9093806103383274e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,64,0.005,10816,True,True,True,1.5052082744659856,0.6643598875742147,1.5052082744659856e-06,3.207236920725882e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,64,0.005,32768,True,True,True,1.2640624239187066,0.7911001712240686,1.2640624239187066e-06,5.412437458905339e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,64,0.005,102656,False,True,True,1.213541812224624,0.8240342359253643,1.213541812224624e-06,5.0227730169311134e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,64,0.005,344128,False,True,True,1.1192708673964564,0.8934387815579501,1.1192708673964564e-06,4.773155773169383e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,64,0.005,1179712,False,False,True,1.0651040914429661,0.9388753719321786,1.0651040914429661e-06,6.505255782181514e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,64,0.005,4194304,False,False,True,0.8880209255342683,1.1260995898248238,8.880209255342683e-07,3.6087292360289136e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,64,0.005,14680128,False,False,True,0.8046875639896219,1.242718347779632,8.046875639896219e-07,8.118787446690777e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,64,0.005,0,True,True,True,6.345312613120768,0.1575966482616177,6.345312613120768e-06,1.1167764156751604e-06,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,64,0.005,0,True,True,True,5.333854157167177,0.18748169157499095,5.333854157167177e-06,9.172748614600398e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,64,0.005,0,True,True,True,5.756249872016876,0.17372421667470453,5.756249872016876e-06,7.268571062181182e-08,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,64,0.005,50593792,False,False,False,0.7432293690120181,1.345479661721804,7.432293690120181e-07,9.418374486450425e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,4096,0.005,4096,True,True,True,0.5772542313782955,1.7323389689363127,5.772542313782955e-07,8.990747799126544e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,4096,0.005,10816,True,True,True,0.4877604169450933,2.0501868648200885,4.877604169450933e-07,8.614061018933335e-09,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,4096,0.005,32768,True,True,True,0.5263834642240303,1.8997557255605528,5.263834642240303e-07,1.6393191923439665e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,10,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,10,4096,0.005,102656,False,True,True,0.4512613903292125,2.2160105460616997,4.512613903292125e-07,4.131282327850481e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,12,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,12,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,12,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,12,4096,0.005,344128,False,True,True,0.467854817998159,2.137415201319857,4.67854817998159e-07,2.3550809430076276e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,14,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,14,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,14,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,14,4096,0.005,1179712,False,False,True,0.4698649102389633,2.1282712928944223,4.698649102389633e-07,2.1750410696081056e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,16,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,16,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,16,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,16,4096,0.005,4194304,False,False,True,0.386946614601887,2.5843358289330367,3.86946614601887e-07,2.0081568354144894e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,18,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,18,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,18,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,18,4096,0.005,14680128,False,False,True,0.41852213428228424,2.3893598882526996,4.1852213428228424e-07,5.171996422919732e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,20,4096,0.005,0,True,True,True,6.11846516562764,0.16343968183684487,6.11846516562764e-06,1.1910021246782992e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,20,4096,0.005,0,True,True,True,5.779842121948302,0.1730151064511974,5.779842121948302e-06,2.5787163527661493e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,20,4096,0.005,0,True,True,True,6.009049476081903,0.16641567089443118,6.009049476081903e-06,1.7420579026499958e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,20,4096,0.005,50593792,False,False,False,0.4357096372586966,2.2951064527550575,4.357096372586966e-07,3.8174612451122996e-08,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,4,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,4,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,4,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,4,1,0.05,4096,True,True,True,119.96666823203365,0.008335648682564468,0.00011996666823203365,1.1550453929258183e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,6,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,6,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,6,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,6,1,0.05,10816,True,True,True,117.46666859835386,0.008513053208474269,0.00011746666859835386,2.081355627878545e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,8,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,8,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBatch.apply_many,8,1,0.05,0,True,True,True,10.133332883318266,0.09868421490882075,1.0133332883318266e-05,2.081588668486311e-07,3,True
lightweight,ebch_256_239_r17,256,17,PackedBlockLUT.apply_many_packed,8,1,0.05,32768,True,True,True,82.50000731398661,0.012121211046613633,8.250000731398661e-05,2.645441451464521e-07,3,True
lightweight,ebch_256_239_r17,256,17,Naive.apply_many,10,1,0.05,0,True,True,True,10.433335167666277,0.09584662851616982,1.0433335167666277e-05,2.309082599590718e-07,3,True
lightweight,ebch_256_239_r17,256,17,SparseXor.apply_many,10,1,0.05,0,True,True,True,11.466676369309425,0.08720922853255904,1.1466676369309425e-05,8.083133352154913e-07,3,True
