profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0657211999641731,0.0625599999912083,0.0076462000142782,0.0166795999975875,0.0874202999984845,561.3031446899312,2.201188802705612,1.7815684972732675,0.0004542999668046,0.0004429999971762,0.0004698999691754,9.89376866233839e-06,0.0217550657427025,0.000469899969175;0.000442999997176;0.000454299966805;0.000450200052001;0.000456499983557,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,548.9103532329303,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,22,1000,255,24,150994944,DRAM,552,533.1818181818182,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0858411999652162,0.1280056000687182,0.0134956000838428,0.0141664999537169,0.1561864999821409,599.2949748140705,2.350176371819885,1.6686273738741877,0.0004254999803379,0.0004167000297456,0.000519199995324,4.353191670278337e-05,0.0968495076698193,0.000416700029746;0.000519199995324;0.000425499980338;0.00042079994455;0.000465200049803,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,586.0633766761302,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0657211999641731,0.1364610999589786,0.0079512000083923,0.0185598999960348,0.1634714000392705,562.7897237351876,2.2070185244517164,1.7768625790874164,0.0004530999576672,0.0004480000352486,0.0014703000197187,0.0004439519600268,0.6481428986893261,0.000448000035249;0.000453099957667;0.000450500054285;0.00147030001972;0.000602899934165,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,550.3641106838905,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,23,1000,255,24,301989888,DRAM,564,521.0869565217391,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0858411999652162,0.2654555001063272,0.0094586000777781,0.0162895999383181,0.2918315000133589,533.2497800378119,2.091175607991419,1.875293788080122,0.0004781999159604,0.0004761000163853,0.0005117999389767,1.5253400645850517e-05,0.031458094697707,0.000476100016385;0.000511799938977;0.000482200062834;0.000476100016385;0.00047819991596,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,521.476367789871,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.0657211999641731,0.2581933999899775,0.0080532000865787,0.0181720000691711,0.284931999980472,494.4735611600357,1.93911200454916,2.0223528183266226,0.0005156999686732,0.0005026999861001,0.0005372000159695,1.3736529326778214e-05,0.0266067432852081,0.0005203000037;0.000515699968673;0.000505500007421;0.0005026999861;0.00053720001597,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,483.5562738039458,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,24,1000,255,24,553648128,DRAM,528,510.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.0858411999652162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,False,False,lut_table_bytes>402653184,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,,2,50000,103.9640000090003,100.31400015577674,102.13900008238852,0.0,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,4,1000,255,16,2048,L1,1280,1275.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.002416200004518,0.007225599954836,0.0236571000423282,0.0337935000425204,357.0928611467228,1.400364161359697,2.800392023488587,0.0007140999659895,0.0006973000708967,0.0007913999725133,3.896339101129328e-05,0.0538480768721359,0.00071409996599;0.000698099960573;0.000791399972513;0.000716999988072;0.000697300070897,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,363.05894501211736,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,4,1000,255,24,3072,L1,1792,1785.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0027370000025257,0.0095158999320119,0.0239254999905824,0.0366981000406667,397.6918321832811,1.5595758124834556,2.5145097763514985,0.0006411999929696,0.0006364999571815,0.0006678000790998,1.257291200592222e-05,0.0194741673752785,0.0006678000791;0.00064119999297;0.000640899990685;0.000636499957182;0.000641699996777,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,404.33621822832447,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,5,1000,255,16,3264,L1,1071,1071.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0023991999914869,0.0070414999499917,0.0237491000443696,0.0336672000121325,388.897369329702,1.5250877228615765,2.57137249789986,0.0006556999869644,0.0006429000059142,0.0007467999821528,4.377958579721269e-05,0.0653953722227868,0.000658200006001;0.000655699986964;0.000642900005914;0.000643700012006;0.000746799982153,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,395.3948229976402,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,5,1000,255,24,4896,L1,1479,1479.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0025728999171406,0.010006200056523,0.0234281999291852,0.0365322000579908,387.77372178331416,1.5206812618953498,2.5788235350274573,0.000657600001432,0.0006512999534606,0.000684899976477,1.328389943405834e-05,0.0200760181907683,0.000684899976477;0.000658700009808;0.000651299953461;0.000657600001432;0.000655899988487,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,394.2524022518236,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,6,1000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0027230000123381,0.0073896000394597,0.0206024999497458,0.031234800000675,442.5546964069243,1.7355086133604871,2.25960770074059,0.0005761999636888,0.0005644999910145,0.0006722999969497,4.500972184064008e-05,0.0759914272517072,0.000564499991015;0.000577399972826;0.00067229999695;0.000576199963689;0.00057110004127,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,449.948623088374,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,6,1000,255,24,8256,L1,1290,1275.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0026498999213799,0.0108259000116959,0.0209060000488534,0.0349262000527232,448.7856237039781,1.7599436223685416,2.2282353693655894,0.0005682000191882,0.0005592999514192,0.000592999975197,1.332085711600673e-05,0.0232963573193569,0.000592999975197;0.000559299951419;0.000568200019188;0.000562999979593;0.000575500074774,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,456.2836528160784,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,7,1000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0024158000014722,0.0082398999948054,0.0197025999659672,0.0308841000078246,484.1465248051696,1.8986138227653708,2.065490401696925,0.0005267000524327,0.0005232999101281,0.0005745999515056,2.1597620972744447e-05,0.0402670249921542,0.00053169997409;0.000525500043295;0.000523299910128;0.000526700052433;0.000574599951506,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,492.2353417052088,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,7,1000,255,24,14208,L1,1147,1129.2857142857144,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0025624999543651,0.0112557000247761,0.0199629999697208,0.0342986000468954,471.088080121607,1.847404235771008,2.122745283094107,0.0005413000471889,0.0005223000189289,0.0009438000852242,0.000182728845839,0.2960417988080938,0.000522300018929;0.000536300009117;0.000542499939911;0.000943800085224;0.000541300047189,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,478.9587247067935,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,8,1000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.002396099967882,0.0087309000082314,0.0183925000019371,0.0300426000030711,505.0505021975727,1.9805902046963637,1.9800000111846363,0.000504900002852,0.0005021999822929,0.0005193999968469,7.075162975356775e-06,0.0139094152973698,0.000512199942023;0.000502199982293;0.000519399996847;0.000504600000568;0.000504900002852,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,513.4885696590566,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,8,1000,255,24,24576,L1,1024,1020.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0026219000574201,0.0115263999905437,0.017986899940297,0.0326556999934837,505.5511508383912,1.982553532699573,1.978039211940532,0.0005043999990448,0.0004942999221384,0.0005205000052228,1.0452524146862688e-05,0.0207103707535859,0.000507900025696;0.000496400054544;0.000520500005223;0.000504399999045;0.000494299922138,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,513.9975828237937,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0024014998925849,0.0074680000543594,0.0153552000410854,0.0257267999695613,573.2913528805332,2.2482013838452284,1.744313768165953,0.0004448000108823,0.0004392999690026,0.0004493000451475,3.940588341429034e-06,0.0088743993699019,0.000445700017735;0.000439299969003;0.000444800010882;0.000441099982709;0.000449300045148,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,582.8695457338073,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,9,1000,255,24,44544,L2,957,935.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0023295000428333,0.0093093999894335,0.0152396999765187,0.027336600003764,564.0344227155331,2.211899696923659,1.7729414371298808,0.0004521000664681,0.0004417999880388,0.0004539999645203,5.171357698459232e-06,0.01149599339209,0.000452100066468;0.000453699962236;0.000441799988039;0.00045399996452;0.000447600032203,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,573.457956577521,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,10,1000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0021768000442534,0.006696099997498,0.015970200067386,0.0253067999146878,583.2571532616397,2.2872829539672144,1.7145096196555625,0.0004371999530121,0.0004327000351622,0.0004605000140145,1.2068371880900076e-05,0.027260835825958,0.000433399924077;0.000449700048193;0.000437199953012;0.000460500014015;0.000432700035162,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,593.0018484657828,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,10,1000,255,24,79872,L2,884,867.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0024585999781265,0.0098026000196114,0.0158599999267607,0.0286332000978291,549.9244746460906,2.1565665672395715,1.8184315230624348,0.0004637000383809,0.0004479999188333,0.0004679000703617,7.791901128971178e-06,0.016882396220811,0.000467900070362;0.000464999931864;0.000463100033812;0.000463700038381;0.000447999918833,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,559.1122683332446,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_239_r16,syndrome,natural,11,1000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.064584800042212,0.0022139999782666,0.0075415999162942,0.0168105000630021,0.0270646000280976,530.6971353257109,2.0811652365714157,1.8843139211336768,0.000480500049889,0.0004737999988719,0.0004827999509871,3.491399622265915e-06,0.0072843723442946,0.000481199938804;0.000482799950987;0.000480500049889;0.000473799998872;0.000478200032376,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,539.5636906701957,throughput scaled by row_probe/reference_probe,104.44500017911196
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.084551400039345,0.0028735999949276,0.010882299975492,0.0248560999752953,0.0391863000113517,545.4544669137742,2.1390371251520555,1.83333359731763,0.0004675000673159,0.0004556999774649,0.0095281000249087,0.0040528889662205,1.7790810530166234,0.000467500067316;0.000466799945571;0.00047229998745;0.00952810002491;0.000455699977465,30,5,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,3,50000,104.20800186693668,108.17200178280471,106.1900018248707,554.567578511445,throughput scaled by row_probe/reference_probe,104.44500017911196
