profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_231_r24,syndrome,natural,5,1000,255,24,4896,L1,1479,1479.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.0024930000072345138,0.01008819998241961,0.021122900070622563,0.034199099987745285,410.1656237525427,1.6084926421668342,2.438039518892765,0.0006217000773176551,0.000610099988989532,0.0006443999009206891,1.4410217089894908e-05,0.023075730546322493,0.000623100087978;0.000644399900921;0.00061009998899;0.000620300066657,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,397.0603804631359,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,6,1000,255,16,5504,L1,946,935.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0023182000732049346,0.0077059000032022595,0.01856299990322441,0.029107999987900257,469.6132580028298,1.8416206196189402,2.129411772258726,0.0005430000019259751,0.0005144000751897693,0.0005838999059051275,3.376850095188692e-05,0.06183857745658254,0.00052100000903;0.00051440007519;0.000583899905905;0.000564999994822,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,454.60859734464884,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,6,1000,255,24,8256,L1,1290,1275.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002497200039215386,0.009572200011461973,0.018952299957163632,0.03152610000688583,441.2527853023801,1.7304030796171772,2.2662746464358827,0.00057790003484115,0.0005581999430432916,0.0005994000239297748,1.846179576924704e-05,0.031921493000300054,0.00059940002393;0.000568600022234;0.000558199943043;0.000587200047448,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,427.1542729731147,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,7,1000,255,16,9472,L1,851,837.8571428571429,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0023497999645769596,0.0069142000284045935,0.01728569995611906,0.02707960002589971,511.89399790048134,2.0074274427469856,1.9535294496545605,0.0004981500096619129,0.0004918000195175409,0.0005227999063208699,1.3751883411339985e-05,0.02735468454196114,0.000499399960972;0.000496900058351;0.000522799906321;0.000491800019518,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,495.5384210496037,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,7,1000,255,24,14208,L1,1147,1129.2857142857144,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002283699926920235,0.012481900048442185,0.023743199999444187,0.039009799947962165,493.6120467450528,1.935733516647266,2.025882485231348,0.0005166000337339938,0.00047909992281347513,0.0006087000947445631,5.529397337504692e-05,0.10427905923326436,0.000520400004461;0.000512800063007;0.000479099922813;0.000608700094745,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,477.84059836282876,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,8,1000,255,16,16384,L1,768,765.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.002180499956011772,0.006695099989883602,0.01625029998831451,0.02563179994467646,529.2652535567019,2.0755500139478507,1.8894117709030123,0.00048180000158026814,0.0004757000133395195,0.0005272999405860901,2.3971272346876244e-05,0.048756784033279,0.000527299940586;0.00048330007121;0.00047570001334;0.000480299931951,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,512.3546459610864,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,8,1000,255,24,24576,L1,1024,1020.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.0025294000515714288,0.009461299981921911,0.01554950000718236,0.028074500034563243,528.8809851079434,2.07404307885468,1.8907845586392225,0.00048215006245300174,0.0004779000300914049,0.0005202998872846365,2.008298027276277e-05,0.04093346209442068,0.000478700036183;0.000477900030091;0.000520299887285;0.000485600088723,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,511.9826553123623,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,9,1000,255,16,29696,L1,725,708.3333333333333,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.00236909999512136,0.006774299894459546,0.01568750001024455,0.025340399937704206,540.0254281838,2.117746777191373,1.85176465368154,0.0004721999866887927,0.000443900004029274,0.00048289995174854994,1.7856090667624033e-05,0.03817035344947584,0.000464499928057;0.00047990004532;0.000443900004029;0.000482899951749,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,522.77102116142,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,9,1000,255,24,44544,L2,957,935.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.0023716998985037208,0.009493599995039403,0.015497600077651441,0.027878700057044625,539.5683570437799,2.1159543413481563,1.8533332930768238,0.00047259998973459005,0.00046390003990381956,0.0004906000103801489,1.1604392262975163e-05,0.024434157143184473,0.000463900039904;0.000476199900731;0.000469000078738;0.00049060001038,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,522.328553947579,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,10,1000,255,16,53248,L2,676,663.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0022369999205693603,0.006710699992254376,0.014935299986973405,0.02438999991863966,535.7142681304018,2.100840267178046,1.8666667279367353,0.0004760000156238675,0.0004232999635860324,0.0006034999387338758,8.168083174103336e-05,0.16511185462548167,0.000441499985754;0.000423299963586;0.000510500045493;0.000603499938734,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,518.597607418506,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,10,1000,255,24,79872,L2,884,867.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002359700039960444,0.00943480001296848,0.015053599956445396,0.027342800050973892,585.7356188797388,2.2970024269793683,1.707254890717712,0.0004353499971330166,0.00042890000622719526,0.0004890999989584088,2.857427196646345e-05,0.0638995292116587,0.00042910000775;0.000489099998958;0.000441599986516;0.000428900006227,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,567.0207209356796,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,11,1000,255,16,98304,L2,648,625.909090909091,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.002215099986642599,0.007858099997974932,0.0160335999680683,0.02660819992888719,553.4454502228189,2.1703743145992895,1.8068628075222175,0.00046075001591816545,0.00045709998812526464,0.0004658999387174845,3.890461829835611e-06,0.008436892202744697,0.000465899938717;0.000462500029244;0.000459000002593;0.000457099988125,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,535.7622587202537,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,11,1000,255,24,147456,L2,840,811.3636363636364,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.0023188000777736306,0.010536900022998452,0.015716099995188415,0.029063699999824166,502.5125984030143,1.9706376407961346,1.9899998590642332,0.0005074499640613794,0.00047400000039488077,0.0005158999701961875,1.936644882226696e-05,0.03864016320968779,0.000500699970871;0.000474000000395;0.000514199957252;0.000515899970196,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,486.4567675954169,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,12,1000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.002322399988770485,0.006671999930404127,0.015850699972361326,0.025332799996249378,540.082549947753,2.1179707841088353,1.8515688020224665,0.00047215004451572895,0.00046399992424994707,0.0007377000292763114,0.00013427334183981564,0.2502764942721652,0.000737700029276;0.000466300058179;0.000478000030853;0.00046399992425,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,522.8263178221212,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,12,1000,255,24,270336,L2,792,765.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002413200098089874,0.010062599903903902,0.01615689997561276,0.02912409999407828,529.3751288489468,2.07598089744685,1.8890196110541915,0.0004817000008188188,0.00046929996460676193,0.0004932000301778316,1.0266914912515341e-05,0.02132387960244731,0.000493200030178;0.00047780002933;0.000469299964607;0.000485599972308,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,512.4610106167665,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0023222999880090356,0.006595800048671663,0.015654400107450783,0.025271199992857873,568.6886960847298,2.2301517493518817,1.7584312944581695,0.00044839998008683324,0.0004396000877022743,0.0004718999844044447,1.451257624452217e-05,0.03210214231146334,0.000471899984404;0.000453699962236;0.000439600087702;0.000443099997938,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,550.5184660933879,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,13,1000,255,24,491520,L2,740,725.7692307692308,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.0024395000655204058,0.009664999903179705,0.017279300023801625,0.029909900040365756,561.9834452827487,2.2038566481676423,1.7794118463700892,0.00045375002082437277,0.0004440000047907233,0.00048809999134391546,1.9360946160653038e-05,0.04209816430310993,0.000453100074083;0.000444000004791;0.000454399967566;0.000488099991344,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,544.0274554373082,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.00270089996047318,0.006687200046144426,0.014904200099408627,0.024780699983239174,510.3061617902658,2.0012006344716307,1.959607927311285,0.0004997000214643776,0.0004275999963283539,0.0005578999407589436,5.5040766082804725e-05,0.11091897150880033,0.000516299973242;0.000557899940759;0.000427599996328;0.000483100069687,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,494.0013180513874,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,14,1000,255,24,933888,L2,722,692.1428571428572,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002525300020352006,0.009678600006736815,0.014170899987220764,0.026863300008699298,590.2777370156502,2.3148146549633344,1.694117764047548,0.0004320000298321247,0.000421399949118495,0.0004453000146895647,1.0513635758169052e-05,0.02429915205542208,0.00043670006562;0.000421399949118;0.000427299994044;0.00044530001469,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,571.4177133960756,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0024646000238135457,0.007845399901270866,0.01481459999922663,0.02561240002978593,585.2650909299318,2.295157219333066,1.7086274501885854,0.00043569999979808927,0.0004165000282227993,0.0004555999767035246,1.62944268945938e-05,0.037383256328826685,0.000416500028223;0.000455599976704;0.000431700027548;0.000439699972048,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,566.565226871941,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,15,1000,255,24,1671168,L3,663,663.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.002687899977900088,0.010115099954418838,0.01610639994032681,0.029404599918052554,538.0314378993218,2.109927207448321,1.8586274510359062,0.0004739500000141561,0.0004569999873638153,0.00048669998068362474,1.4336179959065417e-05,0.03031545823855988,0.000486699980684;0.000464700045995;0.000483199954033;0.000456999987364,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,520.8407410620024,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.003137799911201,0.00715319998562336,0.015699699986726046,0.026485699927434325,620.5890607712736,2.4336825912598963,1.6113722642116688,0.0004108999273739755,0.0003921000752598047,0.00045980000868439674,2.9225137700145583e-05,0.06984558468223982,0.000406199949794;0.00039210007526;0.000415599904954;0.000459800008684,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,600.7605569835971,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,16,1000,255,24,3145728,L3,640,637.5,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.003985400078818202,0.009848799905739725,0.0155005999840796,0.029827999998815358,511.89399790048134,2.0074274427469856,1.9535294496545605,0.0004981500096619129,0.0004542999668046832,0.0008729000110179186,0.00019611348915232608,0.33761736930179465,0.000512200058438;0.000872900011018;0.000454299966805;0.000484099960886,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,495.5384210496037,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.003754399949684739,0.006767200073227286,0.015858299913816154,0.026872799964621663,533.9196970471063,2.093802733518064,1.8729408289871963,0.0004775999113917351,0.00047259998973459005,0.0004827000666409731,4.278954239395698e-06,0.008958816037777954,0.000472599989735;0.000478999922052;0.000482700066641;0.000476199900731,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,516.860374857224,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,17,1000,255,24,5898240,L3,615,615.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.005627299891784787,0.009141300106421113,0.016303100041113794,0.03160679992288351,555.19267862452,2.1772261906843915,1.8011764897143139,0.00045930000487715006,0.0004483000375330448,0.0005159999709576368,3.069898570458042e-05,0.0652163904766317,0.000461900024675;0.000456699985079;0.000448300037533;0.000515999970958,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,537.4536612507446,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,18,1000,255,16,7864320,L3,510,481.66666666666663,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.005419000051915646,0.006420799996703863,0.025223299977369606,0.03767390002030879,321.23958712600313,1.2597630867686398,3.1129413686108354,0.0007938000489957631,0.0007913999725133181,0.0008091001072898507,8.129160847337695e-06,0.010199379434759018,0.00080910010729;0.000793800107203;0.000791399972513;0.000793799990788,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,310.97562861831807,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,18,1000,255,24,11796480,L3,630,595.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.00791309995111078,0.009422300034202635,0.014276200090534985,0.03226489992812276,645.9783112070548,2.5332482792433524,1.548039589953773,0.00039475009543821216,0.00038350000977516174,0.0003964999923482537,5.990775666239407e-06,0.015267983254692134,0.00039420009125;0.000383500009775;0.000396499992348;0.000395300099626,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,625.3385929132662,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,19,1000,255,16,14680064,L3,490,469.7368421052631,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.006792700034566224,0.007776499958708882,0.014731199946254492,0.029831200023181736,531.9703955012465,2.086158413730378,1.8798038546068996,0.0004793499829247594,0.00042719999328255653,0.0005836000200361013,6.566890238733405e-05,0.13337172496964328,0.000427199993283;0.000483100069687;0.000583600020036;0.000475599896163,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,514.9733556420216,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,19,1000,255,24,22020096,DRAM,602,577.1052631578947,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.014950399985536933,0.00917979993391782,0.01637169998139143,0.041005500010214746,573.1625684169046,2.247696346732959,1.744705699749437,0.00044489995343610644,0.0004328000359237194,0.0004732999950647354,1.7454000613625188e-05,0.038875218481085175,0.00044119998347;0.000432800035924;0.000448599923402;0.000473299995065,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,554.8493932786182,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,20,1000,255,16,27262976,DRAM,468,459.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.017276700004003942,0.00773539999499917,0.01406950003001839,0.0396503999363631,596.0032746377174,2.3372677436773226,1.6778431303214794,0.0004278499982319772,0.0003974999999627471,0.0004569999873638153,3.1032908693313734e-05,0.07258311071792167,0.000451499945484;0.00040420005098;0.000456999987364;0.000397499999963,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,576.9603137870471,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,20,1000,255,24,40894464,DRAM,572,561.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.031241500051692128,0.009329000022262335,0.014971699914894998,0.056089799967594445,617.4334987135823,2.42130783809248,1.6196076210369081,0.0004129999433644116,0.0003920999588444829,0.0004363000625744462,1.9121059590232897e-05,0.04623080428393066,0.000420699943788;0.000436300062574;0.00040529994294;0.000392099958844,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,597.7058186080625,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,0.06823949993122369,0.0336360998917371,0.006292800069786608,0.014603499905206263,0.05503399996086955,583.4573345882732,2.288067978777542,1.713921379882331,0.0004370499518699944,0.00042259995825588703,0.0004461000207811594,1.0977893784242586e-05,0.0251959938550146,0.000430799904279;0.000443299999461;0.000446100020781;0.000422599958256,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,564.8152303358182,throughput scaled by row_probe/reference_probe,104.03400054201484
bch_255_231_r24,syndrome,natural,21,1000,255,24,81788928,DRAM,585,546.4285714285714,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08979599992744625,0.06196329998783767,0.009443300077691674,0.01523659995291382,0.08718539995606989,559.2104797676698,2.192982273598705,1.7882354429685603,0.00045600003795698285,0.00043839996214956045,0.00048669998068362474,2.092070287284445e-05,0.04555158164357707,0.00044880004134;0.000463200034574;0.00043839996215;0.000486699980684,30,4,True,True,,psutil cpu_affinity set to 2,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement,1,50000,95.94399947673082,105.4759998805821,100.70999967865646,541.3430892235938,throughput scaled by row_probe/reference_probe,104.03400054201484
