profile,task,backend,baseline_role,batch_size,input_width,output_width,processed_bits,block_width,packed_word_bits,chunked_online,chunk_size,build_init_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,median_runtime_s,min_runtime_s,max_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,samples_s,warmups,repeats,correctness_passed,timed,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter,source_file,affinity_status
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,2.537496999953873,0.1062342000659555,1.916406699921936,2.025776499998756,0.0577419999754056,0.0519391999114304,0.0619201000081375,0.0622293534838764,41.3910152231995,0.1731841641138054,0.0571907000849;0.0619201000081;0.0581842000829;0.0519391999114;0.0577419999754,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,40.9392340400873,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,239,16,2390000,14.0,16,False,10000,2.537496999953873,0.0796071999939158,0.2924106999998912,0.3766846999060362,0.0075832000002264,0.0070118000730872,0.0090607000747695,0.0977633937437991,315.1703766125929,1.3187045046552006,0.00701180007309;0.00805639999453;0.00757090002298;0.00906070007477;0.00758320000023,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,311.730305262322,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100000,239,16,23900000,,16,False,100000,2.537496999953873,7.296819999930449,0.0,7.330479299998842,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=1000",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,239,16,23900000,,16,False,100000,2.537496999953873,1.1346832000417637,22.410876600071788,23.58415250002872,0.6418253999436274,0.6020329999737442,0.6434970999835059,0.0280747244854008,37.23754155273253,0.1558056131913495,0.643497099984;0.630394599983;0.602032999974;0.641825399944;0.643455100013,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,36.8310953593216,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,239,16,23900000,14.0,16,False,100000,2.537496999953873,0.756993499933742,3.918578300043009,4.716402600053698,0.1174504000227898,0.0884888999862596,0.1186314999358728,0.1151673972128463,203.4901541021784,0.8514232389212485,0.118631499936;0.117629199987;0.117450400023;0.111328599975;0.0884888999863,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,201.26906766406563,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1,255,16,255,,16,False,1,2.537496999953873,0.0002763000084087,0.0021552999969571,0.0025431000394746,5.339994095265865e-05,5.220004823058844e-05,8.979998528957367e-05,0.2623882097018193,4.775286179175151,0.0187266124673535,8.97999852896e-05;7.39000970498e-05;5.33999409527e-05;5.22000482306e-05;5.26999356225e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,4.72316413220207,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,255,16,255,,16,False,1,2.537496999953873,4.349998198449612e-05,0.0003770999610424,0.0004794000415131,1.0899966582655908e-05,1.0699965059757233e-05,1.100008375942707e-05,0.0112384683991436,23.394567136174302,0.0917434005340168,1.08999665827e-05;1.09999673441e-05;1.10000837594e-05;1.06999650598e-05;1.08999665827e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,23.139216423895697,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,255,16,255,14.0,16,False,1,2.537496999953873,8.009991142898798e-05,0.0015557000879198,0.0016889000544324,3.9899954572319984e-05,3.979995381087065e-05,4.0199956856668e-05,0.0041155617933997,6.390984719990197,0.0250626851764321,4.01999568567e-05;3.98999545723e-05;3.99000709876e-05;3.97999538109e-05;3.98000702262e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,6.3212273916792245,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10,255,16,2550,,16,False,10,2.537496999953873,0.0004831000696867,0.0136987000005319,0.0142556000500917,0.0003145999507978,0.0003113000420853,0.0003294999478384,0.0226076281517348,8.105532100475394,0.0317864003940211,0.00031510007102;0.000329499947838;0.000314599950798;0.000311300042085;0.000314300064929,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,8.017060559916171,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,255,16,2550,,16,False,10,2.537496999953873,0.0001465999521315,0.0020471999887377,0.0022641000105068,5.779997445642948e-05,5.72999706491828e-05,5.849997978657484e-05,0.0082551242466808,44.117666555756514,0.1730104570813981,5.80999767408e-05;5.75000885874e-05;5.72999706492e-05;5.84999797866e-05;5.77999744564e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,43.63612408850295,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,255,16,2550,14.0,16,False,10,2.537496999953873,0.0001335999695584,0.0013344000326469,0.0016290000639855,3.899994771927595e-05,3.889994695782661e-05,3.950006794184446e-05,0.0068607099622182,65.38470303486196,0.2564106001367136,3.89999477193e-05;3.95000679418e-05;3.88999469578e-05;3.93000664189e-05;3.88999469578e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,64.67103176260059,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,255,16,25500,,16,False,100,2.537496999953873,0.0077975000021979,0.1911149000516161,0.199133799993433,0.0054266999941319,0.0053781999740749,0.0055046000052243,0.0097917438541992,4.698988340533663,0.0184274052569947,0.00537819997407;0.00542669999413;0.00550460000522;0.00548340007663;0.0054039999377,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,4.647699081247099,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,255,16,25500,,16,False,100,2.537496999953873,0.0014260000316426,0.0234602999407798,0.0250978999538347,0.0006563999922946,0.0006539000896736,0.0006678999634459,0.0097290505098425,38.84826371014783,0.1523461321966581,0.00066609994974;0.000656399992295;0.00065609999001;0.000667899963446;0.000653900089674,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,38.42423655241365,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,255,16,25500,14.0,16,False,100,2.537496999953873,0.0008783000521361,0.0048091999487951,0.0058856999967247,0.000144499936141,0.0001370999962091,0.0001503999810665,0.0337415269568924,176.47066622302606,0.6920418283255925,0.000137099996209;0.000144499936141;0.000150399981067;0.000146300066262;0.000142999924719,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,174.54449635401178,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,255,16,255000,,16,False,1000,2.537496999953873,0.0676055999938398,1.626655200030655,1.694891400053166,0.0541625999612733,0.0537395999999716,0.055069199996069,0.0097007668976012,4.708045776648955,0.0184629246143096,0.0541625999613;0.0550691999961;0.0545345999999;0.0537396;0.0539389000041,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,4.656657655829712,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,255,16,255000,,16,False,1000,2.537496999953873,0.014188400004059,0.2460033999523148,0.2608132000314072,0.0070423999568447,0.0069665999617427,0.0071222999831661,0.0088100640272081,36.20924706955288,0.1419970473315799,0.00704239995684;0.00701619999018;0.00712229998317;0.00709530001041;0.00696659996174,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,35.814024666998336,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,255,16,255000,14.0,16,False,1000,2.537496999953873,0.0080073999706655,0.024763899971731,0.0333564999746158,0.0006336999358609,0.0006159999174997,0.0006521000759676,0.021129586403101,402.39865205850487,1.5780339296411958,0.0006159999175;0.000652100075968;0.000633699935861;0.000628400011919;0.000639899983071,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,398.0064877656162,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,2.537496999953873,0.6081421000417322,0.0,0.6124109999509528,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,2.537496999953873,0.1232797000557184,2.288522200076841,2.4168462000088766,0.069797100033611,0.0590850000735372,0.071143899927847,0.0750680017926979,36.53446917955098,0.1432724281551018,0.0697971000336;0.0703999999678;0.0711438999278;0.0590850000735;0.0653857999714,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,36.13569699140077,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14.0,16,False,10000,2.537496999953873,0.071257899980992,0.4089090999914333,0.4848332999972626,0.0120837999274954,0.0115236999699845,0.012210699962452,0.0226030018453139,211.02633404230255,0.8275542511462846,0.0120541000506;0.0122106999625;0.0121139000403;0.01152369997;0.0120837999275,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,208.72299051841563,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,2.537496999953873,5.340886599966325,0.0,5.370817799936049,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",4,50000,87.22999831661582,96.54200170189142,91.88600000925362,0.0,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,2.537496999953873,1.3267938001081347,23.27860870002769,24.65131719992496,0.6487474000314251,0.569717500009574,0.6848106000106782,0.0704363454521907,39.30651590860293,0.1541431996415801,0.684810600011;0.676281299908;0.56971750001;0.643538100063;0.648747400031,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,38.87748694747578,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14.0,16,False,100000,2.537496999953873,0.7452206000452861,4.243632899946533,5.036977100069635,0.1005347999744117,0.094463299959898,0.1268087000353261,0.1337003492654122,253.64351454909445,0.994680449212135,0.116388700088;0.126808700035;0.0944632999599;0.0953735000221;0.100534799974,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,4,50000,87.22999831661582,96.54200170189142,91.88600000925362,250.87500629980897,throughput scaled by row_probe/reference_probe,92.89999958127736,round32_fig3_throughput_rounds_worker.csv,
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,3.231951200054027,0.0004095999756827,0.0038297999417409,0.0044592999620363,0.0001279499847441,0.0001202999847009,0.000167499994859,0.1573003975428867,1.8679173778553373,0.0078155538822399,0.00012920005247;0.000167499994859;0.000126699917018;0.000120299984701,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,1.4309957674165197,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,239,16,239,,16,False,1,3.231951200054027,8.190004155039787e-05,0.00064330000896,0.0008603000314906,1.8599967006593943e-05,1.810002140700817e-05,1.910002902150154e-05,0.021949004762884,12.849485158509756,0.0537635362280742,1.8100021407e-05;1.85999087989e-05;1.91000290215e-05;1.86000252143e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,9.843882332965205,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14.0,16,False,1,3.231951200054027,0.0001881000353023,0.0029450999572873,0.0032615000382065,8.520000847056508e-05,8.480006363242865e-05,8.539995178580284e-05,0.0029549828088748,2.8051640403600406,0.0117370880349792,8.52000666782e-05;8.51999502629e-05;8.48000636324e-05;8.53999517858e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,2.1490125399835125,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,3.231951200054027,0.0013245999580249,0.0284464000724256,0.0299034999916329,0.0006081000319682,0.000605700071901,0.0006333999335765,0.0213435159760557,3.9302744192668593,0.0164446628421207,0.00060840009246;0.000607799971476;0.000633399933577;0.000605700071901,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,3.0109501230797298,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,3.231951200054027,0.0001631000777706,0.0021708999993279,0.0024241999490186,6.395002128556371e-05,6.320001557469368e-05,6.410002242773771e-05,0.006398922729965,37.372935175856256,0.1563721137065115,6.39000209048e-05;6.40000216663e-05;6.32000155747e-05;6.41000224277e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,28.631090800164987,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,239,16,2390,14.0,16,False,10,3.231951200054027,0.0001659999834373,0.0013840999454259,0.0016287000617012,4.010001430287957e-05,3.999995533376932e-05,4.029995761811733e-05,0.0037388313867091,59.60097624774101,0.2493764696558201,3.99999553338e-05;4.0200073272e-05;3.99999553338e-05;4.02999576181e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,45.65980581129063,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100,239,16,23900,,16,False,100,3.231951200054027,0.0067393999779596,0.2492599000688642,0.2561553000705316,0.0064579499885439,0.0062747999327257,0.0095201000804081,0.2186205888123948,3.700864832090238,0.0154847900924277,0.00627479993273;0.00630150001962;0.00661439995747;0.00952010008041,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,2.8352013709419683,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,239,16,23900,,16,False,100,3.231951200054027,0.0014173999661579,0.0217630999395623,0.0234218999976292,0.0006292999605648,0.0006062000757083,0.0006400001002475,0.0227710920062936,37.97870887922636,0.1589067317122441,0.000640000100248;0.000606200075708;0.000629700021818;0.000628899899311,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,29.09516893114214,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,239,16,23900,14.0,16,False,100,3.231951200054027,0.0008755999151617,0.0045177000574767,0.0055909999646246,0.0001403000205755,0.000133299967274,0.0001454999437555,0.0415202887837994,170.3492266213507,0.7127582703822206,0.000145499943756;0.000143900047988;0.000133299967274;0.000136699993163,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,130.50310745420416,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1000,239,16,239000,,16,False,1000,3.231951200054027,0.0798904999392107,0.0,0.0802262000506743,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,0.0,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,239,16,239000,,16,False,1000,3.231951200054027,0.0133424999658018,0.1912908999947831,0.2051966999424621,0.00559965003049,0.0053896999452263,0.0061717999633401,0.0661043476446841,42.6812387736106,0.178582589010923,0.00580679997802;0.00617179996334;0.00539250008296;0.00538969994523,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,32.69773746805451,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,239,16,239000,14.0,16,False,1000,3.231951200054027,0.0056702999863773,0.0144958000164479,0.0205731999594718,0.00042910000775,0.0004032999277114,0.0004654000513255,0.069202118545607,556.9797149460612,2.3304590583517206,0.00041009997949;0.000403299927711;0.000465400051326;0.00044810003601,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,426.69746749708776,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10000,239,16,2390000,,16,False,10000,3.231951200054027,0.8052496999735013,0.0,0.8086031000129879,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",0,50000,114.59800181910396,139.39199969172478,126.99500075541437,0.0,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,3.231951200054027,0.1326978000579401,2.1611496000550687,2.2985212999628857,0.0542809499893337,0.0528992000035941,0.0625790000194683,0.079361367790587,44.03018002576663,0.1842266946684796,0.0528992000036;0.0537977999775;0.0547641000012;0.0625790000195,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,0,50000,114.59800181910396,139.39199969172478,126.99500075541437,33.73114999754505,throughput scaled by row_probe/reference_probe,165.77000031247735,round32_fig3_throughput_rounds_main.csv,psutil cpu_affinity set to 6
