profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.034652000060305,0.006418599979951978,0.013567699934355915,0.055105699924752116,648.030449914863,2.5412958820190705,1.5431373635781747,0.00039350002771243453,0.000385299907065928,0.0004013000288978219,7.455681020230387e-06,0.018951909153611883,0.000389100052416;0.000385299907066;0.000401300028898;0.000397900003009,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.033916099928319454,0.00614419998601079,0.8020445000147447,0.8545516999438405,10.878097043733877,0.042659204093074034,91.92784325968401,0.023441600031219423,0.023138499935157597,0.023862500092945993,0.00031454058162183883,0.013401214744056792,0.0235666000517;0.0233166000107;0.0238625000929;0.0231384999352,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_231_r24,syndrome,natural,21,1000,255,24,81788928,DRAM,585,546.4285714285714,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.06368400005158037,0.009154599974863231,0.014071199926547706,0.08738400007132441,573.8719381598468,2.250478188862144,1.742549048846259,0.000444350007455796,0.0004189000464975834,0.00048189994413405657,2.6348319632662137e-05,0.05889537759384063,0.000418900046498;0.000481899944134;0.000449900049716;0.000438799965195,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,cache_flushed_dram_proxy,21,1000,255,24,81788928,DRAM,585,546.4285714285714,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.06293430004734546,0.008956499979831278,0.8039746999274939,0.8884034000802785,10.797741357064275,0.04234408375319324,92.61196086584937,0.02361605002079159,0.02328790002502501,0.0239355000667274,0.0003613945155324373,0.015304329129475122,0.0239178000484;0.023287900025;0.0239355000667;0.0233142999932,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.06223589996807277,0.006316000013612211,0.012987999944016337,0.08202089997939765,687.7949561193556,2.6972351220366884,1.453921682767424,0.0003707500291056931,0.0003626999678090215,0.00038029998540878296,8.638842001207734e-06,0.023277445428621472,0.000364899984561;0.00037660007365;0.000380299985409;0.000362699967809,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.061585200019180775,0.006378700025379658,0.8049516000319272,0.8847077999962494,10.82186779938833,0.04243869725250325,92.40549030330251,0.02356340002734214,0.023412399925291538,0.02369399997405708,0.00013696587532860017,0.005813911674246968,0.0236939999741;0.0234725000337;0.023654300021;0.0234123999253,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_231_r24,syndrome,natural,22,1000,255,24,150994944,DRAM,552,533.1818181818182,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.11746520001906902,0.008907800074666739,0.013603400089778006,0.14049200003501028,669.0277516638773,2.6236382418191266,1.4947063070448006,0.00038115010829642415,0.00037079991307109594,0.00043810007628053427,3.059164204690115e-05,0.07788095223297639,0.000381200108677;0.000381100107916;0.000370799913071;0.000438100076281,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,cache_flushed_dram_proxy,22,1000,255,24,150994944,DRAM,552,533.1818181818182,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.11446859990246594,0.009066700004041195,0.8030960999894887,0.9388917000032961,10.750988147780312,0.042160737834432596,93.01470583487375,0.023718749987892807,0.02324939996469766,0.024700800073333085,0.0006119484547879268,0.02566152469130882,0.0247008000733;0.0236715999199;0.0237659000559;0.0232493999647,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.11977340001612902,0.0062815999845042825,0.014248099992983043,0.14079550001770258,638.5376011739771,2.5040690242116748,1.5660784864688622,0.00039935001404955983,0.00039439997635781765,0.00041550002060830593,9.47084983305876e-06,0.02355054006088215,0.00039659999311;0.000415500020608;0.000402100034989;0.000394399976358,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.12224840000271797,0.006474000052548945,0.801599400001578,0.9421764999860898,10.83050890622256,0.042472583945970824,92.33176470825485,0.023544600000604987,0.023468300001695752,0.023720300057902932,0.00010743274887929707,0.004558135586956995,0.0235587999923;0.0237203000579;0.0234683000017;0.0235304000089,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_231_r24,syndrome,natural,23,1000,255,24,301989888,DRAM,564,521.0869565217391,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.23247219994664192,0.009039900032803416,0.015005899942480028,0.25701309996657073,607.1428619626099,2.380952399853372,1.6470588104543733,0.0004199999966658652,0.0004113999893888831,0.0004403999773785472,1.3319024266387889e-05,0.03149077806008986,0.000440399977379;0.000426199985668;0.000413800007664;0.000411399989389,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_231_r24,syndrome,cache_flushed_dram_proxy,23,1000,255,24,301989888,DRAM,564,521.0869565217391,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.23513259994797409,0.009208600036799908,0.8026968999765813,1.0592943000374362,10.81895225069482,0.04242726372821498,92.4303922254373,0.023569750017486513,0.02338699996471405,0.02376909996382892,0.0001764182747469337,0.007483627011872955,0.023469000007;0.0236705000279;0.0237690999638;0.0233869999647,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.22579649998806417,0.006545100011862814,0.01436999998986721,0.24723419989459217,628.3109440612698,2.463964486514783,1.5915686483768856,0.0004058500053361058,0.000403400044888258,0.0004085999680683017,2.1437524055090733e-06,0.00528115384445964,0.000403400044888;0.000406199949794;0.000405500060879;0.000408599968068,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.004777800058946,0.2244246999034658,0.0062556000193580985,0.8065739999292418,1.049852899974212,10.636301063477479,0.041710984562656775,94.01764711547716,0.023974500014446676,0.023881600005552173,0.024852599948644638,0.0004589297646990491,0.018986949740154056,0.0239184000529;0.0248525999486;0.024030599976;0.0238816000056,30,4,True,True,,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_231_r24,syndrome,natural,24,1000,255,24,553648128,DRAM,528,510.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,False,False,lut_table_bytes>402653184,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,
bch_255_231_r24,syndrome,cache_flushed_dram_proxy,24,1000,255,24,553648128,DRAM,528,510.0,8,14,18,PackedBlockLUTKernel.apply_many_packed,255000,32,0.08163749997038394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,False,False,lut_table_bytes>402653184,psutil cpu_affinity set to 8,cpupower/intel_pstate unavailable on Windows,67108864,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,
