profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,natural,12,10000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.005141900037415326,0.09875859995372593,0.32245149998925626,0.4336207000305876,454.9590479653178,1.784153129275756,2.198000027633765,0.005604900070466101,0.005069000064395368,0.008380600018426776,0.0011765804955528004,0.18978104626297404,0.00592290004715;0.00604619993828;0.00630170002114;0.00803669996094;0.00789750006516;0.00838060001843;0.00766809994821;0.00539089995436;0.00541970005725;0.00540020002518;0.00514440005645;0.00523420004174;0.00560490007047;0.00547810003627;0.0050690000644,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,12,100000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.0024672000436112285,0.9816572000272572,6.743559899972752,7.7629399000434205,181.86317752567712,0.7131889314732436,5.498639216610029,0.14021530002355576,0.11666090006474406,0.16171239991672337,0.012859536691927843,0.09137742209949143,0.148051799973;0.148331100005;0.138509499957;0.136295199976;0.116660900065;0.131746099913;0.140215300024;0.121791000012;0.151901699952;0.144285100047;0.129018199979;0.161712399917;0.144606000045;0.136738699977;0.161085700034,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,12,300000,255,16,180224,L2,616,595.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.0031144999666139483,3.022098399931565,21.00864230003208,24.202911300002597,173.5817238519776,0.680712642556775,5.7609751637952,0.4407146000303328,0.40319690003525466,0.5174207000527531,0.0332936322403122,0.0744121062151185,0.450084000011;0.446142300032;0.470978099969;0.517420700053;0.458825700101;0.509056600044;0.468855999992;0.44071460003;0.436107100104;0.433639500057;0.403196900035;0.4230369;0.418103400036;0.425115499995;0.410056499997,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,100,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.003417600062675774,0.0009709999430924654,0.0047206999734044075,0.009422600036486983,246.8536133188932,0.968053385564287,4.050983846479771,0.00010330008808523417,0.00010159995872527361,0.00011520006228238344,3.3523869766983364e-06,0.03219940311546639,0.000103499973193;0.00010189996101;0.000103300088085;0.00010259996634;0.000101599958725;0.000115200062282;0.000104899983853;0.000102399964817;0.000102699967101;0.000101700075902;0.000102299964055;0.000104499980807;0.000103799975477;0.000105999992229;0.000105299986899,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,1000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.0029593000654131174,0.009206500020809472,0.026404700009152293,0.0392495000269264,447.76126269044744,1.7559265203546959,2.2333329908695876,0.0005694999126717448,0.00055720005184412,0.0007871000561863184,5.723644196138503e-05,0.09760981357608217,0.000594699988142;0.000566900009289;0.000577099970542;0.000557200051844;0.000569499912672;0.000557500054128;0.000571299926378;0.000787100056186;0.000609299982898;0.000569200026803;0.000571299926378;0.000568400020711;0.000558600062504;0.000562399975024;0.000575199956074,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,10000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.002880399930290878,0.09230060002300888,0.34398349991533905,0.4438178000273183,301.4077541056515,1.1819911925711826,3.3177646771803793,0.008460299926809967,0.006657400052063167,0.009060799959115684,0.0007427962397048946,0.09163053842231803,0.00803290004842;0.00882359989919;0.00850810005795;0.00864379992709;0.00881620007567;0.00906079995912;0.00667529995553;0.00767500000075;0.00665740005206;0.00847849994898;0.00846029992681;0.00744820002001;0.00795890006702;0.00780659995507;0.00855080003385,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,100000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.0025526999961584806,1.0082674999721348,6.510737199918367,7.569869700004347,179.34608309347715,0.7033179729155967,5.575811764334931,0.14218319999054074,0.12473380006849766,0.1683750000083819,0.014452347383756526,0.09857689038583663,0.152855599998;0.140926199965;0.129077099962;0.137462400016;0.137640999979;0.162511199946;0.164390500053;0.156964999973;0.168375000008;0.16568179999;0.142183199991;0.149653599947;0.131298699998;0.135393299977;0.124733800068,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,13,300000,255,16,327680,L2,580,568.8461538461539,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.004461699980311096,2.994117899914272,19.075849500019103,22.22394360008184,175.9292051386399,0.689918451524078,5.684104576110353,0.434834000072442,0.3872572999680415,0.4578814000124112,0.02412065092005268,0.05670737760715746,0.404980499996;0.448376699933;0.447905600071;0.421005700016;0.434834000072;0.387257299968;0.443841299973;0.415327899973;0.398563200026;0.457881400012;0.392013800098;0.448928400059;0.445049899979;0.436190300039;0.398138400051,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,100,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.003500599996186793,0.000991299981251359,0.004439399926923215,0.00941850000526756,260.73607313449895,1.0224944044490154,3.83529592962826,9.780004620552063e-05,9.699992369860411e-05,0.00010559998918324709,2.0725635873544062e-06,0.0210955115043992,9.75000439212e-05;9.78999305516e-05;9.85000515357e-05;0.000105599989183;9.8199932836e-05;9.76000446826e-05;9.78000462055e-05;9.79999313131e-05;9.74000431597e-05;9.70999244601e-05;9.78000462055e-05;9.76000446826e-05;9.80999320745e-05;9.76000446826e-05;9.69999236986e-05,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.003216999932192266,0.009979900089092553,0.026926300022751093,0.04077209997922182,445.80424902949903,1.7482519569784276,2.243136987090111,0.0005719999317079782,0.0005380000220611691,0.001437300001271069,0.0002295749133556044,0.3482136132204062,0.000838900101371;0.000571999931708;0.000538000022061;0.000559099949896;0.000601800042205;0.000652699964121;0.00072100001853;0.000566400005482;0.000564599991776;0.000591999967583;0.000572600052692;0.000558799947612;0.00143730000127;0.000566000002436;0.000548199983314,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,10000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.0030811000615358353,0.09834919997956604,0.50359929993283,0.6099125000182539,240.19668029639277,0.9419477658682068,4.163254874155802,0.010616299929097295,0.008748000022023916,0.012420299928635359,0.0011473943627066698,0.10842750964846455,0.0120556999464;0.0091346000554;0.0102526999544;0.00874800002202;0.00999719998799;0.0106162999291;0.00884240004234;0.0124202999286;0.0122909999918;0.0108058999758;0.0113842000719;0.010668199975;0.0104500999441;0.0109198000282;0.0101455999538,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,100000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.0025464999489486217,1.2806969999801368,6.29225649998989,7.613491900032386,192.68419679015497,0.7556243011378626,5.18983921182214,0.13234089990146458,0.1087564000627026,0.4412018000148237,0.08101829173840475,0.5224756659704204,0.118481800077;0.132340899901;0.18068910006;0.441201800015;0.154914799961;0.146907799994;0.145233000047;0.134585299995;0.130096000037;0.108756400063;0.127997500007;0.125949400011;0.121831300086;0.134136699955;0.122870499967,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,14,300000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.002874600002542138,3.118489500018768,18.812074200017378,22.073836000054143,187.03287621724527,0.7334622596754717,5.346653594945868,0.4090190000133589,0.3742029999848455,0.43835710000712425,0.01722140966461617,0.0424075504426543,0.424990499974;0.405597400037;0.387714400073;0.409791499958;0.400952300057;0.381881000008;0.425924399984;0.374202999985;0.438357100007;0.409019000013;0.410206999979;0.418720599962;0.398514500004;0.410337800044;0.395184599911,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,100,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.003131799981929362,0.0009338000090792775,0.005942899966612458,0.010361299966461957,162.73130360322813,0.6381619749146201,6.145099177956581,0.00015670002903789282,0.00015129998791962862,0.0004264999879524112,8.528802746389763e-05,0.4398103680927612,0.000210199970752;0.000155800022185;0.000155900022946;0.000156300025992;0.000426499987952;0.000177299953066;0.000159000046551;0.000157499918714;0.000151599990204;0.000155400019139;0.000371900037862;0.000169200007804;0.000156700029038;0.000154200010002;0.00015129998792,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.005314099951647222,0.010201800032518804,0.03861980000510812,0.05508580000605434,326.21209554127984,1.279263119769725,3.06549025516884,0.0007817000150680542,0.0007510000141337514,0.0009593999711796641,5.408509750928087e-05,0.06754333168707535,0.000806499971077;0.000788499950431;0.00078390003182;0.000798900029622;0.000776099972427;0.000769300037064;0.000833399943076;0.00095939997118;0.000780700007454;0.000779399997555;0.000781700015068;0.000751000014134;0.000877600046806;0.000769699923694;0.000755100045353,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,10000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.005568799911998212,0.09319909999612719,0.514315800042823,0.6197075999807566,227.92684943061298,0.8938307820808352,4.38737253859347,0.011187799973413348,0.009804700035601854,0.013114600093103945,0.0011270432867807134,0.10028877849319737,0.0111916000023;0.0100611000089;0.0124152998906;0.0119788000593;0.0098047000356;0.0131146000931;0.0100865999702;0.0117016999284;0.010970500065;0.0101668999996;0.0128560999874;0.0124778999016;0.0105275000678;0.0100285999943;0.0111877999734,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,100000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.002890800009481609,0.9761570000555366,6.5483385000843555,7.5706659000134096,188.9496326574052,0.7409789515976675,5.292415687376085,0.13495660002809018,0.1226649999152869,0.16708769998513162,0.01228210125536149,0.087745034473086,0.150026599993;0.140611700015;0.159872799995;0.142303299974;0.134755300009;0.131551199942;0.126767200069;0.122664999915;0.134029400069;0.149045999977;0.143052099971;0.167087699985;0.13287500001;0.13002339995;0.134956600028,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,15,300000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.0078020000364631414,3.017909799935296,18.581095300032757,21.763066799961962,198.96341362490787,0.7802486808819917,5.026049673058141,0.3844927999889478,0.35100070002954453,0.4051232000347227,0.01152753950956355,0.03002551152830622,0.391519899946;0.38315670006;0.382534900098;0.389796599979;0.386118899914;0.377779299975;0.381184300059;0.387226299965;0.384492799989;0.391956000007;0.35100070003;0.378584900056;0.405123200035;0.390437800088;0.377960199956,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,100,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.0038771999534219503,0.0010593000333756208,0.004201899981126189,0.009443999966606498,275.6756582449101,1.0810810127251378,3.6274512097531675,9.250000584870577e-05,8.899997919797897e-05,0.00010990002192556858,5.276322395538819e-06,0.05675499070344974,9.00999875739e-05;8.91000963748e-05;8.93999822438e-05;8.8999979198e-05;8.97999852896e-05;8.90999799594e-05;8.97999852896e-05;9.25000058487e-05;0.000109900021926;9.55000286922e-05;9.44000203162e-05;9.43999039009e-05;9.3900016509e-05;9.25000058487e-05;9.51000256464e-05,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.062544299988076,0.003722500056028366,0.010111299925483763,0.031524799996986985,0.04595330008305609,483.68746036810825,1.896813570071013,2.067450744410356,0.0005271999398246408,0.0005016999784857035,0.001078000059351325,0.00014445815845164664,0.253278364173008,0.00058870005887;0.000515299965627;0.000512999948114;0.000513200066052;0.000542099936865;0.000501699978486;0.000526700052433;0.000505400006659;0.000628000008874;0.000527499942109;0.00107800005935;0.000549399992451;0.000531099969521;0.000508000026457;0.000527199939825,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,10000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,2550000,16,2.062544299988076,0.0035212000366300344,0.09363669995218515,0.5024854999501258,0.6037968000164255,239.76305598673355,0.9402472783793473,4.170784343253164,0.010635500075295568,0.008989199995994568,0.013278699945658445,0.0014036733763590908,0.12952521379392903,0.0128613999113;0.0102817000588;0.0116420999402;0.0106355000753;0.00955759990029;0.00898919999599;0.0108116000192;0.0125408000313;0.0132786999457;0.012325800024;0.00944019993767;0.0102573999902;0.0110744000413;0.00959080003668;0.00926880002953,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,100000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500000,16,2.062544299988076,0.0037345000309869647,0.9549034000374377,5.736500600003637,6.742512000026181,203.7781262049981,0.7991299066862672,4.907298043333724,0.12513610010500997,0.11723640002310276,0.13371600001119077,0.006396935162950911,0.051128320534006906,0.117236400023;0.125136100105;0.128682300099;0.119155399967;0.118261200027;0.118515700102;0.125141699915;0.121026600013;0.131487800041;0.121813200065;0.133666799986;0.133716000011;0.133219199954;0.11809480004;0.1315762999,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,16,300000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,76500000,16,2.062544299988076,0.004063500091433525,2.840356900007464,17.181305399979465,20.178664700011723,199.33606758810515,0.7817100689729612,5.016653594603531,0.3837739999871701,0.3608814999461174,0.44036320003215224,0.021460855969499124,0.05556540115669949,0.388013000018;0.380098600057;0.440363200032;0.387774499948;0.36112919997;0.380407499964;0.384261899977;0.377818800043;0.372533899965;0.365196899977;0.421197999967;0.40136020002;0.388593200012;0.383773999987;0.360881499946,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,natural,17,100,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,25500,16,2.062544299988076,0.0051259000319987535,0.000991899985820055,0.00422260002233088,0.010662699933163822,273.0192348198928,1.070663665960364,3.662745596147051,9.34000127017498e-05,9.240000508725643e-05,9.889993816614151e-05,1.4800739037306895e-06,0.015794755741968033,9.33000119403e-05;9.88999381661e-05;9.41000180319e-05;9.33000119403e-05;9.31000104174e-05;9.34000127017e-05;9.32000111789e-05;9.24000050873e-05;9.33998962864e-05;9.34000127017e-05;9.34000127017e-05;9.35000134632e-05;9.31000104174e-05;9.34000127017e-05;9.37000149861e-05,30,15,True,True,,psutil cpu_affinity set to 4,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
