profile,task,backend,baseline_role,batch_size,input_width,output_width,processed_bits,block_width,packed_word_bits,chunked_online,chunk_size,build_init_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,median_runtime_s,min_runtime_s,max_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,samples_s,warmups,repeats,correctness_passed,timed,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,affinity_status,normalization_reference_probe_ns_per_iter
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,3.231951200054027,3.912834699964151,0.0,3.9474931999575347,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",1,50000,89.7839991375804,241.7560014873743,165.77000031247735,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,3.231951200054027,1.119582699961029,19.111019099946134,20.263011600007303,0.5650633999612182,0.5565902000525966,0.6050872000632808,0.038044295063375505,45.12767948118765,0.17697129208308884,0.556590200053;0.564536199905;0.565590600017;0.605087200063,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,45.12767948118765,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14,16,False,100000,3.231951200054027,0.6642392999492586,3.128408099990338,3.827149000018835,0.09395989996846765,0.09005380002781749,0.09972759999800473,0.05203673941726828,271.3923706661846,1.0642838065340572,0.0974792999914;0.099727599998;0.0904404999455;0.0900538000278,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,89.7839991375804,241.7560014873743,165.77000031247735,271.3923706661846,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,3.231951200054027,0.00033140007872134447,0.0029487001011148095,0.003396600019186735,7.785001071169972e-05,7.770000956952572e-05,7.840001489967108e-05,0.004254842279164182,3.0700060001929037,0.01284521338992847,7.77000095695e-05;7.77000095695e-05;7.84000148997e-05;7.80000118539e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,87.739999871701,331.23800065368414,209.48900026269257,3.879667530726734,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,239,16,239,,16,False,1,3.231951200054027,5.519995465874672e-05,0.0004795000422745943,0.0006090999813750386,1.3699987903237343e-05,1.3599987141788006e-05,1.370010431855917e-05,0.003657751507991449,17.445270878197174,0.07299276518074133,1.37001043186e-05;1.36999879032e-05;1.35999871418e-05;1.36999879032e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,22.046162446139014,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14,16,False,1,3.231951200054027,0.00010619999375194311,0.0017436000052839518,0.001913700019940734,5.1900045946240425e-05,5.139992572367191e-05,5.3200055845081806e-05,0.014868279534739756,4.605005557173555,0.01926780567855044,5.18000451848e-05;5.20000467077e-05;5.13999257237e-05;5.32000558451e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,5.819496944911447,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,3.231951200054027,0.0009821000276133418,0.01996289996895939,0.021051099989563227,0.0006139500183053315,0.0006102999905124307,0.0006281998939812183,0.013011406211602166,3.8928250325605465,0.016287970847533667,0.000615500030108;0.000610299990512;0.000628199893981;0.000612400006503,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,87.739999871701,331.23800065368414,209.48900026269257,4.919490997957791,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,3.231951200054027,0.00016910000704228878,0.002215599990449846,0.002468600054271519,6.350001785904169e-05,6.230000872164965e-05,6.350001785904169e-05,0.009493740835979694,37.63778469016117,0.1574802706701304,6.3500017859e-05;6.3500017859e-05;6.23000087216e-05;6.3500017859e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,47.56410612283063,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,239,16,2390,14,16,False,10,3.231951200054027,0.00015269999857991934,0.0013871000846847892,0.0016032999847084284,4.0350016206502914e-05,4.020007327198982e-05,4.0599959902465343e-05,0.004228531090357372,59.23169863844618,0.24783137505626018,4.03000740334e-05;4.05999599025e-05;4.03999583796e-05;4.0200073272e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,74.85304523278819,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100,239,16,23900,,16,False,100,3.231951200054027,0.0068264000583440065,0.20344319997821003,0.21042060002218932,0.005906199978198856,0.005855199997313321,0.006068499991670251,0.015641612797137498,4.0465951183875255,0.016931360327981277,0.00590629992075;0.00606849999167;0.00585519999731;0.00590610003565,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,87.739999871701,331.23800065368414,209.48900026269257,5.113815311702621,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,239,16,23900,,16,False,100,3.231951200054027,0.0012113999109715223,0.01699250005185604,0.01833180000539869,0.0004671500064432621,0.00046579993795603514,0.0004689000779762864,0.0027547664291520746,51.161296522218464,0.2140640021850145,0.000466900062747;0.000465799937956;0.000467399950139;0.000468900077976,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,64.65421270664015,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,239,16,23900,14,16,False,100,3.231951200054027,0.0006002000300213695,0.0021166999358683825,0.0028234999626874924,6.534997373819351e-05,6.510003004223108e-05,6.560003384947777e-05,0.0031852924746979022,365.7231768102723,1.5302224971141103,6.56000338495e-05;6.53000315651e-05;6.53999159113e-05;6.51000300422e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,462.17640428581916,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1000,239,16,239000,,16,False,1000,3.231951200054027,0.06646450003609061,0.0,0.06685260008089244,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,239,16,239000,,16,False,1000,3.231951200054027,0.01142019999679178,0.17944750003516674,0.19128630007617176,0.005426399991847575,0.005211299983784556,0.005490100011229515,0.02277235624896303,44.04393342898881,0.18428424028865611,0.00521129998378;0.00540939997882;0.00544340000488;0.00549010001123,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,55.65976693179124,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,239,16,239000,14,16,False,1000,3.231951200054027,0.005756099941208959,0.01325890002772212,0.019397999974898994,0.0003933999687433243,0.00038600002881139517,0.0003991000121459365,0.014064821550422109,607.5241967188277,2.5419422456854717,0.000394999980927;0.000399100012146;0.00039179995656;0.000386000028811,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,767.7483040726225,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10000,239,16,2390000,,16,False,10000,3.231951200054027,0.6532337999669835,0.0,0.6564141999697313,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,3.231951200054027,0.10719660005997866,1.8966629999922588,2.0071597000351176,0.053116850031074136,0.05259289999958128,0.05364310008008033,0.01091658713236717,44.99513805133051,0.18826417594698958,0.0526386999991;0.0525928999996;0.0535950000631;0.0536431000801,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,56.86183549066193,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,239,16,2390000,14,16,False,10000,3.231951200054027,0.06194329995196313,0.25967329996638,0.3246567000169307,0.0075437999912537634,0.0070711999433115125,0.007876600022427738,0.04590309520102021,316.8164589160571,1.3255918783098624,0.00742719997652;0.00766040000599;0.00787660002243;0.00707119994331,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,400.371376726695,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100000,239,16,23900000,,16,False,100000,3.231951200054027,6.552539900061674,0.0,6.586874500033446,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,239,16,23900000,,16,False,100000,3.231951200054027,1.0529886999865994,17.86195209994912,18.945602899999358,0.5223593499977142,0.5200484999222681,0.5263350999448448,0.005016404094448389,45.75394314298114,0.19143909264845665,0.526335099945;0.5226578;0.520048499922;0.522060899995,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,57.82076243609531,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,239,16,23900000,14,16,False,100000,3.231951200054027,0.611261900048703,2.838648200035095,3.4809357000049204,0.08361684996634722,0.08246579999104142,0.08449619996827096,0.010000954059893083,285.8275575989635,1.1959312033429437,0.0837028999813;0.0835307999514;0.082465799991;0.0844961999683,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,361.20968315174156,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1,255,16,255,,16,False,1,3.231951200054027,0.00023849995341151953,0.001918500056490302,0.0022613999899476767,5.245005013421178e-05,5.21000474691391e-05,5.309993866831064e-05,0.007982382937314953,4.861768470144326,0.01906575870644834,5.25000505149e-05;5.30999386683e-05;5.21000474691e-05;5.24000497535e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,87.739999871701,331.23800065368414,209.48900026269257,6.143976680939625,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,255,16,255,,16,False,1,3.231951200054027,4.67000063508749e-05,0.0003978000022470951,0.0005157999694347382,1.1100026313215494e-05,1.0999967344105244e-05,1.1499971151351929e-05,0.0211451221713482,22.972918514292306,0.0900898765266365,1.14999711514e-05;1.12000852823e-05;1.09999673441e-05;1.09999673441e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,29.031632524604383,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,255,16,255,14,16,False,1,3.231951200054027,9.029998909682035e-05,0.0017538999672979116,0.0019499999471008778,4.830001853406429e-05,4.1899969801306725e-05,7.129996083676815e-05,0.2640662101812206,5.279501079697464,0.020703925802735158,4.21999720857e-05;4.18999698013e-05;5.44000649825e-05;7.12999608368e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,6.671879115562627,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10,255,16,2550,,16,False,10,3.231951200054027,0.0010180000681430101,0.01539539999794215,0.0165669999551028,0.00034749991027638316,0.0003364000003784895,0.00036440009716898203,0.03503684792071516,7.338131391089753,0.028776985847410796,0.000342599931173;0.000336400000378;0.000364400097169;0.00035239988938,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,87.739999871701,331.23800065368414,209.48900026269257,9.27343793218275,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,255,16,2550,,16,False,10,3.231951200054027,0.0001615999499335885,0.002075499971397221,0.002320399973541498,5.879998207092285e-05,5.8299978263676167e-05,5.8999983593821526e-05,0.0050848914250921935,43.367360162189556,0.17006807906741003,5.87999820709e-05;5.82999782637e-05;5.87999820709e-05;5.89999835938e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,54.80475904737869,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,255,16,2550,14,16,False,10,3.231951200054027,0.00013689999468624592,0.0013084999518468976,0.001511499984189868,3.765005385503173e-05,3.759993705898523e-05,3.7899939343333244e-05,0.003750531086044049,67.72898678494735,0.2656038697448916,3.77000542358e-05;3.78999393433e-05;3.76000534743e-05;3.7599937059e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,85.5913476723073,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,255,16,25500,,16,False,100,3.231951200054027,0.0045065999729558825,0.11698009993415326,0.12162469991017133,0.0033364500268362463,0.0033081999281421304,0.0034824999747797847,0.02343512520736073,7.642853870099804,0.029971975961175703,0.00348249997478;0.00333830004092;0.00333460001275;0.00330819992814,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",2,50000,87.739999871701,331.23800065368414,209.48900026269257,9.658525748826618,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,255,16,25500,,16,False,100,3.231951200054027,0.00129210005979985,0.018486299901269376,0.019932599971070886,0.0005088499747216702,0.0005044999998062849,0.0005141999572515488,0.009206111888426556,50.113002391221386,0.19652157800478978,0.000505800009705;0.000504499999806;0.000514199957252;0.000511899939738,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,63.3294489431735,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,255,16,25500,14,16,False,100,3.231951200054027,0.0006495999405160546,0.0022863999474793673,0.003057299996726215,7.604999700561166e-05,7.569999434053898e-05,8.379993960261345e-05,0.05056058641187591,335.3057331234133,1.3149244436212284,7.61999981478e-05;7.56999943405e-05;7.58999958634e-05;8.37999396026e-05,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,423.73688050892724,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,255,16,255000,,16,False,1000,3.231951200054027,0.04071640002075583,0.0,0.04109670000616461,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,255,16,255000,,16,False,1000,3.231951200054027,0.012070100056007504,0.18908509996253997,0.20161510002799332,0.005493499978911132,0.005320900003425777,0.005671399994753301,0.03601332537855562,46.41849476270384,0.182033312794917,0.00532609992661;0.00566090003122;0.00567139999475;0.00532090000343,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,58.66057816980006,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,255,16,255000,14,16,False,1000,3.231951200054027,0.006210800027474761,0.01416580006480217,0.02080190007109195,0.0004207500023767352,0.0004186000442132354,0.00042779999785125256,0.009535081201948339,606.0606026370872,2.376708245635636,0.000421100063249;0.000427799997851;0.000420399941504;0.000418600044213,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,765.8987121054616,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,3.231951200054027,0.4137338000582531,0.0,0.41734529996756464,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,3.231951200054027,0.11330880003515631,1.9374667999800295,2.054240499972366,0.05639290000544861,0.05624940001871437,0.05674859997816384,0.003809921711326749,45.21845834765764,0.1773272876378731,0.0564309000038;0.0567485999782;0.0562494000187;0.0563549000071,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,57.14405269237366,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14,16,False,10000,3.231951200054027,0.06532709999009967,0.27140440000221133,0.34002689993940294,0.008179750002454966,0.0077170999720692635,0.008809699909761548,0.07099344324984933,311.7454688999878,1.2225312505881876,0.00880969990976;0.00772250001319;0.00863699999172;0.00771709997207,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,393.9629998985236,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,3.231951200054027,3.9126796000637114,0.0,3.949284499976784,0.0,0.0,0.0,0.0,0.0,0.0,,30,4,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=100",2,50000,87.739999871701,331.23800065368414,209.48900026269257,0.0,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,3.231951200054027,1.1085130999563262,19.03252699994482,20.17405420006253,0.5589100499637425,0.5572446000296623,0.5606297999620438,0.0025225219308125596,45.624515074749915,0.1789196669598036,0.560629799962;0.558568799985;0.55724460003;0.559251299943,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,87.739999871701,331.23800065368414,209.48900026269257,57.657199930403195,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14,16,False,100000,3.231951200054027,0.6605347000295296,3.0870651999721304,3.7810817999998108,0.0922446500044316,0.09016260004136711,0.09371000004466623,0.0168931007976856,276.4387961662268,1.0840737104557914,0.0929054999724;0.0937100000447;0.0901626000414;0.0915838000365,30,4,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,87.739999871701,331.23800065368414,209.48900026269257,349.3447966068816,throughput scaled by row_probe/reference_probe,psutil cpu_affinity set to 6,165.77000031247735
