profile,task,backend,baseline_role,batch_size,input_width,output_width,processed_bits,block_width,packed_word_bits,chunked_online,chunk_size,build_init_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,median_runtime_s,min_runtime_s,max_runtime_s,cv,throughput_Mbit_s,throughput_Mcodeword_s,samples_s,warmups,repeats,correctness_passed,timed,galois_available,galois_version,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes,round_index,probe_iterations,probe_before_ns_per_iter,probe_after_ns_per_iter,probe_ns_per_iter,throughput_norm_Mbit_s,normalization_note,normalization_reference_probe_ns_per_iter
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14,16,False,1,2.5374969999538735,8.770008571445942e-05,0.001469500013627112,0.0016364000039175153,3.950006794184446e-05,3.8199941627681255e-05,4.020007327198982e-05,0.023466173878839713,6.050622504039163,0.025316412150791476,4.0200073272e-05;3.98999545723e-05;3.95000679418e-05;3.81999416277e-05;3.83000588045e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,8.792681296575983,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,2.5374969999538735,0.0010209999745711684,0.028543699998408556,0.02967790002003312,0.0010511999716982245,0.0008854999905452132,0.0013395999558269978,0.17324307797097394,2.2735921464485296,0.009512937851249079,0.00133959995583;0.00110600003973;0.0010511999717;0.000906600034796;0.000885499990545,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,3.30395279638993,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,2.5374969999538735,0.00021029997151345015,0.0028690999606624246,0.0031877999426797032,7.180008105933666e-05,7.159996312111616e-05,7.27999722585082e-05,0.0066915344379848965,33.2868704984451,0.13927560878010498,7.27999722585e-05;7.19999661669e-05;7.15999631211e-05;7.18000810593e-05;7.16999638826e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,48.37202179740062,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,239,16,2390,14,16,False,10,2.5374969999538735,0.00017989997286349535,0.0016219000099226832,0.0019012999255210161,4.439998883754015e-05,4.4199987314641476e-05,4.6900007873773575e-05,0.029769695685673895,53.82884236176333,0.22522528184838211,4.69000078738e-05;4.66000055894e-05;4.41999873146e-05;4.42999880761e-05;4.43999888375e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,78.22333241491378,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100,239,16,23900,,16,False,100,2.5374969999538735,0.007458099978975952,0.2128351000137627,0.2204384000506252,0.006341599975712597,0.006069199997000396,0.006696700002066791,0.03830997035663484,3.768764994880395,0.01576889119196818,0.006069199997;0.00655249995179;0.00669670000207;0.00634159997571;0.00627260003239,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,5.476717388922178,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,239,16,23900,,16,False,100,2.5374969999538735,0.0010543999960646033,0.0190351998899132,0.02022390009369701,0.000506000011228025,0.0004987000720575452,0.0006770999170839787,0.1590385689272413,47.23320053293369,0.19762845411269325,0.000655100098811;0.000506000011228;0.000501200091094;0.000677099917084;0.000498700072058,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,68.63863654129905,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,239,16,23900,14,16,False,100,2.5374969999538735,0.0006170000415295362,0.002130499924533069,0.0028603000100702047,6.029999349266291e-05,6.009999196976423e-05,6.469991058111191e-05,0.03297697353009371,396.3516182287494,1.6583749716684073,6.01001083851e-05;6.02999934927e-05;6.00999919698e-05;6.02999934927e-05;6.46999105811e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,575.97271324415,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1000,239,16,239000,,16,False,1000,2.5374969999538735,0.06328660005237907,2.12745710008312,2.1911454000510275,0.06049860001076013,0.05934969999361783,0.06447610002942383,0.033434190109263795,3.9505046390741616,0.016529308113281013,0.0593496999936;0.0626045999816;0.0604986000108;0.0604067000095;0.0644761000294,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,5.7408189370326665,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,239,16,239000,,16,False,1000,2.5374969999538735,0.011408999911509454,0.1907140000257641,0.2025491000385955,0.005075199995189905,0.0048226999351754785,0.005398900015279651,0.04105633952567575,47.091740271618015,0.19703657017413392,0.00517719995696;0.00504600000568;0.00539890001528;0.00482269993518;0.00507519999519,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,68.43306843767851,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,239,16,239000,14,16,False,1000,2.5374969999538735,0.005811500013805926,0.013164200005121529,0.019377099932171404,0.00038159999530762434,0.00037290004547685385,0.0004118999931961298,0.042571733160342594,626.3102802381634,2.6205451055990094,0.00039800000377;0.000372900045477;0.000375699950382;0.000381599995308;0.000411899993196,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,910.145473994971,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10000,239,16,2390000,,16,False,10000,2.5374969999538735,0.7605199000099674,0.0,0.7639609000179917,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=1000",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,0.0,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,239,16,2390000,,16,False,10000,2.5374969999538735,0.10993359994608909,1.8475986999692395,1.9630655000219122,0.05351740005426109,0.05296600004658103,0.056212899973616004,0.02429121795658241,44.65837274562644,0.18685511609048716,0.0538536999375;0.0535174000543;0.0529660000466;0.0531859999755;0.0562128999736,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,64.89693226008713,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,239,16,2390000,14,16,False,10000,2.5374969999538735,0.05265600001439452,0.2787811999442056,0.33456280000973493,0.008331899996846914,0.008104000007733703,0.009930900065228343,0.08793574747126957,286.8493381947048,1.2002064359611078,0.00993090006523;0.00817099993583;0.00847450003494;0.00810400000773;0.00833189999685,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,416.8455079119666,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",100000,239,16,23900000,,16,False,100000,2.5374969999538735,6.621051000081934,0.0,6.653851900016889,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode; skipped timing above backend max_batch_size=1000",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,0.0,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,239,16,23900000,,16,False,100000,2.5374969999538735,1.1381896000821143,18.33966420008801,19.50806670007296,0.5157237000530586,0.4564794000471011,0.5421678998973221,0.06304148133742733,46.342644322029656,0.19390227749803202,0.456479400047;0.542167899897;0.504970900016;0.522822399973;0.515723700053,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,67.34449251992964,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,239,16,23900000,14,16,False,100000,2.5374969999538735,0.6288108000298962,3.0579324000282213,3.716075500007719,0.08923729998059571,0.08668690000195056,0.09818430000450462,0.053894754622189664,267.8252256085399,1.1206076385294557,0.086686900002;0.0892372999806;0.0957971999887;0.0889033999993;0.0981843000045,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,389.19992949277696,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1,255,16,255,,16,False,1,2.5374969999538735,0.000228599994443357,0.0018831000197678804,0.002216299995779991,5.280005279928446e-05,5.13000413775444e-05,5.5999960750341415e-05,0.03711629369200468,4.82954062507028,0.018939375000275607,5.15999272466e-05;5.28000527993e-05;5.13000413775e-05;5.43999485672e-05;5.59999607503e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,7.018221926216946,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,255,16,255,,16,False,1,2.5374969999538735,3.85999446734786e-05,0.00037969998084008694,0.0004749000072479248,1.079996582120657e-05,1.0699965059757233e-05,1.0899966582655907e-05,0.0077587113576439055,23.611185833504006,0.09259288562158433,1.08999665827e-05;1.06999650598e-05;1.07000814751e-05;1.07999658212e-05;1.07999658212e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,34.31145009123292,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,255,16,255,14,16,False,1,2.5374969999538735,8.369993884116411e-05,0.0014400000218302011,0.00157070008572191,3.990007098764181e-05,3.9899954572319984e-05,4.0400074794888496e-05,0.0057474236451555485,6.390966073192721,0.02506261205173616,4.01999568567e-05;4.04000747949e-05;3.98999545723e-05;3.99000709876e-05;3.98999545723e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,9.287263884220264,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10,255,16,2550,,16,False,10,2.5374969999538735,0.0005815000040456653,0.012425799970515072,0.013242799905128777,0.00036289996933192015,0.0003605000674724579,0.0008171000517904758,0.4393743874004084,7.0267297202984516,0.027555802824699813,0.000362899969332;0.000361299957149;0.000360500067472;0.000387299922295;0.00081710005179,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,10.211146860759914,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,255,16,2550,,16,False,10,2.5374969999538735,0.0006219999631866813,0.005516699980944395,0.00639170000795275,0.00012260000221431255,0.00012159999459981918,0.0001265999162569642,0.016175015600656293,20.79934709578911,0.08156606704231023,0.000126599916257;0.0001215999946;0.000124200014398;0.00012229999993;0.000122600002214,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,30.225324760890622,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10,255,16,2550,14,16,False,10,2.5374969999538735,0.0002941000275313854,0.002965399995446205,0.0034148000413551927,8.230004459619522e-05,7.27000879123807e-05,8.52999510243535e-05,0.06913786415905,30.984187341714854,0.12150661702633277,8.23000445962e-05;8.52999510244e-05;8.34999373183e-05;7.51999905333e-05;7.27000879124e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,45.025794345496855,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100,255,16,25500,,16,False,100,2.5374969999538735,0.006550200050696731,0.12200839992146939,0.12874359998386353,0.0036178999580442905,0.0033863000571727753,0.003938700072467327,0.06265853416617014,7.048287762435643,0.02764034416641429,0.00338630005717;0.00341999996454;0.00371600000653;0.00361789995804;0.00393870007247,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,10.242474710706585,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100,255,16,25500,,16,False,100,2.5374969999538735,0.0012396000092849135,0.018914900021627545,0.02030700002796948,0.0005065000150352716,0.0005001000827178359,0.0005160999717190862,0.011739190955535298,50.345506896429676,0.19743336037815556,0.000509599922225;0.000504700001329;0.000500100082718;0.000516099971719;0.000506500015035,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,73.16139728752927,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100,255,16,25500,14,16,False,100,2.5374969999538735,0.0006534999702125788,0.0023689999943599105,0.00315869995392859,7.179996464401484e-05,7.040007039904594e-05,7.720000576227903e-05,0.03794656252048476,355.1533782283784,1.3927583459936408,7.72000057623e-05;7.0400070399e-05;7.1799964644e-05;7.18999654055e-05;7.07999570295e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,516.1039982381666,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",1000,255,16,255000,,16,False,1000,2.5374969999538735,0.04337650001980364,1.2017815000144765,1.2457460999721661,0.037674900027923286,0.034050800022669137,0.04087619995698333,0.07047063003594307,6.768432027981578,0.02654287069796697,0.0340508000227;0.0354908999288;0.038209100021;0.040876199957;0.0376749000279,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,9.835792211437932,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1000,255,16,255000,,16,False,1000,2.5374969999538735,0.012704199994914234,0.21703970001544803,0.23021409998182207,0.005763699999079108,0.005243499996140599,0.0058114000130444765,0.04149967874788565,44.24241373436204,0.17349966170338055,0.00576369999908;0.0057700999314;0.00581140001304;0.00524349999614;0.00569490005728,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,64.29246635330725,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1000,255,16,255000,14,16,False,1000,2.5374969999538735,0.006409600027836859,0.014005700009875,0.020824600011110306,0.0004156999057158828,0.00041010009590536356,0.00042459997348487377,0.015729075678875333,613.4232808180719,2.4055814934042035,0.000422499957494;0.000424599973485;0.000410100095905;0.000411099987105;0.000415699905716,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,891.4182639113175,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",10000,255,16,2550000,,16,False,10000,2.5374969999538735,0.5102594998897985,0.0,0.5137275999877602,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,0.0,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10000,255,16,2550000,,16,False,10000,2.5374969999538735,0.10715209995396435,2.057337600039318,2.169143099919893,0.0573229999281466,0.05632740003056824,0.06105709995608777,0.03501860245764792,44.48476184422276,0.1744500464479324,0.0573229999281;0.0595619999804;0.0563274000306;0.0610570999561;0.0566782000242,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,64.644643289054,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,10000,255,16,2550000,14,16,False,10000,2.5374969999538735,0.06767450005281717,0.29651959997136146,0.3682241999777034,0.008308999938890338,0.007983500021509826,0.008820099988952279,0.03654118323086483,306.8961389763292,1.2035142704954087,0.00849349994678;0.00798350002151;0.00830899993889;0.0083001999883;0.00882009998895,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,445.9772427328228,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,galois_per_codeword,"naive library-call baseline, per-codeword",100000,255,16,25500000,,16,False,100000,2.5374969999538735,4.145572099951096,0.0,4.178262999979779,0.0,0.0,0.0,0.0,0.0,0.0,,30,5,True,False,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword galois GF(2) matmul; skipped timing above backend max_batch_size=1000",1,50000,97.12399914860725,172.87800088524818,135.00100001692772,0.0,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,100000,255,16,25500000,,16,False,100000,2.5374969999538735,1.1496926000108942,19.707107999944128,20.89301230001729,0.5656005000928417,0.5314122999552637,0.5717648999998346,0.0291041430041325,45.08482576626833,0.1768032382990915,0.531412299955;0.565600500093;0.565726900008;0.5717649;0.551579599967,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,65.51664791677585,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,syndrome,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,100000,255,16,25500000,14,16,False,100000,2.5374969999538735,0.6612624000990763,3.2588031000923365,3.960792800062336,0.09199740004260093,0.09136989992111921,0.09465739992447197,0.017036307640216655,277.18174631230664,1.0869872404404182,0.0946573999245;0.0915211000247;0.0919974000426;0.0913698999211;0.0942904000403,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,1,50000,97.12399914860725,172.87800088524818,135.00100001692772,402.7966965259404,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",1,239,16,239,,16,False,1,2.5374969999538735,0.00048429996240884066,0.003333300002850592,0.0039588999934494495,8.789997082203627e-05,8.669996168464422e-05,8.929998148232698e-05,0.011097858312113264,2.7189997649018944,0.011376568053982824,8.66999616846e-05;8.92999814823e-05;8.83000902832e-05;8.73999670148e-05;8.7899970822e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709857,90.79599985852838,91.16800036281347,2.6683075637281637,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,1,239,16,239,,16,False,1,2.5374969999538735,6.0999998822808266e-05,0.0005509000038728118,0.000694400048814714,1.5400000847876072e-05,1.5300000086426735e-05,1.580000389367342e-05,0.013968844076152332,15.51947966502627,0.06493506135994255,1.58000038937e-05;1.53000000864e-05;1.54000008479e-05;1.54000008479e-05;1.57000031322e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709857,90.79599985852838,91.16800036281347,15.230139226146342,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBlockLUTKernel.apply_many_packed,packed block-LUT kernel under test,1,239,16,239,14,16,False,1,2.5374969999538735,0.00011700007598847151,0.0021137999137863517,0.0023313999408856034,5.410006269812584e-05,5.3999945521354675e-05,6.280001252889633e-05,0.0696887283588323,4.417739796968471,0.018484266932922475,5.39999455214e-05;5.41000626981e-05;5.40999462828e-05;6.28000125289e-05;5.41999470443e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,block width selected from cache sweep,2,50000,91.54000086709857,90.79599985852838,91.16800036281347,4.33537680546994,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,galois_per_codeword,"naive library-call baseline, per-codeword",10,239,16,2390,,16,False,10,2.5374969999538735,0.0013877999735996127,0.021118000033311546,0.022608399973250926,0.0005843000253662467,0.0005734999431297183,0.0006154000293463469,0.028603935219226363,4.090364361189129,0.01711449523510096,0.000615400029346;0.000584300025366;0.000575799960643;0.00057349994313;0.00059080007486,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,"naive library-call baseline, per-codeword bch.encode",2,50000,91.54000086709857,90.79599985852838,91.16800036281347,4.014104857327518,throughput scaled by row_probe/reference_probe,92.89999958127737
bch_255_239_r16,parity,PackedBatchGF2Kernel.apply_many,fair vectorized same-task baseline,10,239,16,2390,,16,False,10,2.5374969999538735,0.00016679998952895403,0.0022751999786123633,0.002531000063754618,6.54999166727066e-05,6.2700011767447e-05,6.590003613382578e-05,0.021996839050303908,36.48859603810607,0.15267194995023461,6.59000361338e-05;6.56000338495e-05;6.54999166727e-05;6.36000186205e-05;6.27000117674e-05,30,5,True,True,True,0.4.10,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,headline fair baseline for fixed xA,2,50000,91.54000086709857,90.79599985852838,91.16800036281347,35.80831379800172,throughput scaled by row_probe/reference_probe,92.89999958127737
