preset,code_profile,cache_profile,workload_type,batch_size,density_or_weight,output_mode,selected_backend,selected_block_width,oracle_best_backend,oracle_best_block_width,selection_reason,lut_bytes,fits_l1,fits_l2,fits_l3,uses_lut,cache_fit_applicable,mean_selected_latency_us,mean_oracle_best_latency_us,mean_planner_over_oracle,correctness_all_true,num_rows
lightweight,bch_255_239_r16,default_cpu_cache,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,18.6333393989,18.6333393989,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,424.499992126,424.499992126,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,2093.06665541,1992.76666778,1.05033202796,True,1
lightweight,bch_255_239_r16,default_cpu_cache,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,68.6666656596,68.6666656596,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,NaiveGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,34.7666597615,34.6333254129,1.00384988583,True,1
lightweight,bch_255_239_r16,default_cpu_cache,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2812.06667811,2764.29999697,1.01727984705,True,1
lightweight,bch_255_239_r16,default_cpu_cache,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,21265.9333483,11773.6666774,1.80622858886,True,1
lightweight,bch_255_239_r16,default_cpu_cache,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,232.23333604,226.966668076,1.02320458775,True,1
lightweight,bch_255_239_r16,default_cpu_cache,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,9.79999701182,9.79999701182,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,455.633329693,455.633329693,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,1992.33333115,1992.33333115,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,67.0333392918,67.0333392918,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,PackedBatchGF2Kernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,39.5999910931,12.4333503967,3.18498150778,True,1
lightweight,bch_255_239_r16,default_cpu_cache,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,76.9000034779,76.9000034779,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,261.066675497,261.066675497,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,16.666657757,16.666657757,1,True,1
lightweight,bch_255_239_r16,default_cpu_cache,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,8.33335798234,8.33335798234,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,14.7999962792,14.7999962792,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,428.766652476,422.933332932,1.01379252731,True,1
lightweight,bch_255_239_r16,large_l3_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,1796.36668569,1796.36668569,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,72.2000064949,72.2000064949,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,27.6666639062,27.6666639062,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,3025.90000986,2474.36666784,1.22289879232,True,1
lightweight,bch_255_239_r16,large_l3_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,11580.5333286,11510.8666747,1.00605225096,True,1
lightweight,bch_255_239_r16,large_l3_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,214.966673714,214.966673714,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,12.2999966455,12.2999966455,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,510.233357393,476.466666441,1.07086894704,True,1
lightweight,bch_255_239_r16,large_l3_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2010.26668462,1898.66666915,1.05877809796,True,1
lightweight,bch_255_239_r16,large_l3_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,68.1333282652,68.1333282652,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,8.70000803843,8.70000803843,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,76.3333324964,76.3333324964,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,248.533343741,248.533343741,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,14.4333268205,14.4333268205,1,True,1
lightweight,bch_255_239_r16,large_l3_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,5.66667101036,5.66667101036,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,16.7000107467,16.7000107467,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,527.333332381,451.466670105,1.16804487972,True,1
lightweight,bch_255_239_r16,small_l2_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,1767.30001112,1767.30001112,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,51264,False,True,True,True,True,63.266682749,63.266682749,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,31.0333174032,31.0333174032,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2746.46666367,2746.46666367,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,11956.9666761,11337.0000036,1.05468524939,True,1
lightweight,bch_255_239_r16,small_l2_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,196.20001937,196.20001937,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,9.86666418612,9.86666418612,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,551.300006919,510.666674624,1.07956918733,True,1
lightweight,bch_255_239_r16,small_l2_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,16128,True,True,True,True,True,2023.5000023,1736.60001019,1.16520787195,True,1
lightweight,bch_255_239_r16,small_l2_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,51264,False,True,True,True,True,67.6666580451,67.6666580451,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,10.8999859852,10.8999859852,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,70.3333450171,70.3333450171,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,249.699999889,249.699999889,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,15.0999985635,15.0999985635,1,True,1
lightweight,bch_255_239_r16,small_l2_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,9.73332983752,9.73332983752,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,18.3333371145,18.3333371145,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,481.833335167,481.833335167,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,1849.46666316,1809.93331984,1.02184243082,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,70.2666778428,70.2666778428,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,33.5000222549,33.5000222549,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2475.86665985,2475.86665985,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,11988.2999958,11450.7666634,1.04694299939,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,205.033322951,205.033322951,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,12.6999996913,12.6999996913,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,423.433317337,415.033330986,1.02023930544,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2152.96666526,2056.56666852,1.04687423861,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,75.4333256433,75.4333256433,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.8666600126,11.8666600126,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,67.8999931552,67.8999931552,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,253.733325129,253.733325129,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,13.2333370857,13.2333370857,1,True,1
lightweight,ebch_256_239_r17,default_cpu_cache,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,7.59998025994,7.59998025994,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,18.0333348302,18.0333348302,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,421.533341675,421.533341675,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,4,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,2580.23334512,2459.23331628,1.04920233799,True,1
lightweight,ebch_256_239_r17,large_l3_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,72.6333431279,72.6333431279,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,33.0999998065,33.0999998065,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2809.16667543,2809.16667543,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,11322.9666604,11168.099998,1.0138668764,True,1
lightweight,ebch_256_239_r17,large_l3_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,185.266680395,185.266680395,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,10.9333389749,10.9333389749,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,488.333326454,488.333326454,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,1903.43333331,1903.43333331,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,68.4999977238,68.4999977238,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,11.1333404978,11.1333404978,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,82.0000035067,82.0000035067,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,252.033331587,252.033331587,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,13.9999901876,13.9999901876,1,True,1
lightweight,ebch_256_239_r17,large_l3_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,6.7666793863,6.7666793863,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,candidate_test_packed,1,density=0.05,packed,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,candidate batch LUT does not fit cache target or batch is small; use vectorized fallback,0,False,False,False,False,False,17.6333317844,17.6333317844,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,candidate_test_packed,1024,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,508.833327331,508.833327331,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,candidate_test_packed,4096,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,1813.3999935,1813.3999935,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,candidate_test_packed,64,density=0.05,packed,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,large packed candidate batch uses LUT selected by cache footprint,102656,False,True,True,True,True,68.7333328339,68.7333328339,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,component_decode_batch,1,density=0.02,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small component decode batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,33.2333147526,33.2333147526,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,component_decode_batch,1024,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,component decode batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2626.30001331,2290.96666832,1.1463719877,True,1
lightweight,ebch_256_239_r17,small_l2_profile,component_decode_batch,4096,density=0.02,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,6,component decode batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,11676.1666529,11173.3333324,1.04500298214,True,1
lightweight,ebch_256_239_r17,small_l2_profile,component_decode_batch,64,density=0.02,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,8,component decode batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,244.733334209,216.700000844,1.12936471276,True,1
lightweight,ebch_256_239_r17,small_l2_profile,dense_batch,1,density=0.5,unpacked,PackedBatchGF2Kernel,0,PackedBatchGF2Kernel,0,small dense batch batch_size=1 avoids LUT setup/mask overhead,0,False,False,False,False,False,10.1333328833,10.1333328833,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,dense_batch,1024,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,10,dense batch batch_size=1024 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,631.599997481,566.499986841,1.11491617326,True,1
lightweight,ebch_256_239_r17,small_l2_profile,dense_batch,4096,density=0.5,unpacked,PackedBlockLUTKernel,8,PackedBlockLUTKernel,8,dense batch batch_size=4096 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,32768,True,True,True,True,True,2089.43333322,2089.43333322,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,dense_batch,64,density=0.5,unpacked,PackedBlockLUTKernel,10,PackedBlockLUTKernel,10,dense batch batch_size=64 uses packed LUT because selected table fits L2; unpacked output does not force vectorized fallback,102656,False,True,True,True,True,69.6999874587,69.6999874587,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,event_update,1,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,10.4666687548,10.4666687548,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,event_update,1024,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,72.2666542667,72.2666542667,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,event_update,4096,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,254.29999611,254.29999611,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,event_update,64,flip_count=2,unpacked,EventUpdateKernel,0,EventUpdateKernel,0,event update workload uses incremental syndrome updates,0,False,False,False,False,False,14.6999955177,14.6999955177,1,True,1
lightweight,ebch_256_239_r17,small_l2_profile,sparse_single,1,weight=2,unpacked,SparseXorKernel,0,SparseXorKernel,0,sparse single input hamming_weight=2 <= 8,0,False,False,False,False,False,5.56667024891,5.56667024891,1,True,1
